date,match,player,rating_before,P,E,rating_after
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Max Kruse,9.815378838101635,6.425991811180585,6.1326043529411765,9.96207256722134
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Maximilian Eggestein,9.675876358758476,6.480991811180585,6.1326043529411765,9.85007008787818
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Milos Veljkovic,8.885378838101635,7.255991811180585,6.1326043529411765,9.44707256722134
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Panagiotis Retsos,6.903456152414568,6.670991811180585,7.191427882352941,6.643238116828391
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Philipp Bargfrede,8.963458968739896,6.7259918111805845,6.1326043529411765,9.220593533976974
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Theodor Gebre Selassie,7.722196506555962,6.825991811180585,6.1326043529411765,8.068890235675667
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Thomas Delaney,11.031574928639069,6.680991811180585,6.1326043529411765,11.305768657758772
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Wendell,4.678149836259785,7.104851368973701,7.191427882352941,4.644481192167859
2018-05-05,"Werder Bremen - Bayer Leverkusen, 0 - 0",Zlatko Junuzovic,8.288894390877898,6.730991811180585,6.1326043529411765,8.588088119997602
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Ahmed Hegazi,5.697470446656988,7.769944989930812,5.74251147368421,6.7111872047802885
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Allan-Romeo Nyom,3.8594549819231663,6.884944989930812,5.74251147368421,4.430671740046467
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Ben Foster,3.9482981702495668,7.689944989930812,5.74251147368421,4.922014928372867
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Chris Brunt,6.496350689981095,7.389944989930813,5.74251147368421,7.320067448104396
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Christian Eriksen,9.552650885462684,7.074944989930812,8.426722,8.87676238042809
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Craig Dawson,6.311753159037558,7.906433719672884,5.74251147368421,7.393714282031894
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Davinson Sanchez,7.6688830587935195,6.706433719672884,8.426722,6.808738918629961
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Dele Alli,6.942500684547403,6.194944989930812,8.426722,6.111783686354983
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Erik Lamela,6.642250252346044,6.184944989930813,8.426722,5.67081354798273
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Grzegorz Krychowiak,4.852824737572815,6.014944989930813,5.74251147368421,4.989041495696116
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Harry Kane,8.158779058188085,5.704944989930812,8.426722,6.797890553153491
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Hugo Lloris,5.471683566558028,7.004944989930812,8.426722,4.760795061523433
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Jake Livermore,3.8826435752405133,7.544944989930812,5.74251147368421,4.783860333363814
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",James McClean,6.362132652440965,6.124944989930812,5.74251147368421,6.546975518626823
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Jan Vertonghen,7.575908387331351,7.124944989930812,8.426722,6.961180354798679
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Jay Rodriguez,4.509236398314935,6.554944989930812,5.74251147368421,4.8658044415565
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Kieran Gibbs,5.563877879080119,6.754944989930812,5.74251147368421,6.07009463720342
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Kieran Trippier,7.83212653401408,7.239944989930812,8.426722,7.238738028979486
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Matt Phillips,4.840226774748442,7.499944989930812,5.74251147368421,5.718943532871743
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Salomon Rondon,4.475645687182783,6.999944989930812,5.74251147368421,4.9925905771952745
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Son Heung-Min,7.813626978762043,5.919944989930812,8.426722,7.49331658303098
2018-05-05,"West Bromwich Albion - Tottenham, 1 - 0",Toby Alderweireld,7.26820119016236,7.589944989930812,8.426722,6.849812685127766
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Felix Klaus,8.03714969536403,7.820991811180585,7.191427882352941,8.351931659777852
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Florian Kainz,6.6639564191570475,5.665991811180585,7.54436905882353,6.18392667809274
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Ihlas Bebou,6.747253356352883,7.070991811180585,7.191427882352941,6.6870353207667055
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Ishak Belfodil,7.00966647073756,7.245991811180585,7.54436905882353,6.860477846916088
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Jiri Pavlenka,9.410361903911015,6.615991811180585,7.54436905882353,8.946173280089543
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Martin Harnik,6.99941152057376,7.805991811180585,7.191427882352941,7.306693484987582
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Marvin Bakalorz,6.739231562759133,7.295991811180585,7.191427882352941,6.791513527172954
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Max Kruse,9.96207256722134,6.585991811180586,7.54436905882353,9.482883943399868
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Maximilian Eggestein,9.85007008787818,6.630991811180585,7.54436905882353,9.433976008396394
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Milos Veljkovic,9.44707256722134,6.735991811180584,7.54436905882353,9.042883943399868
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Niclas Fullkrug,8.149542429604098,7.030991811180584,7.191427882352941,8.06932439401792
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Oliver Sorg,7.791527814067553,7.190991811180584,7.191427882352941,7.791309778481375
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Philipp Bargfrede,9.220593533976974,6.530991811180584,7.54436905882353,8.725164657351534
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Philipp Tschauner,8.915985087586426,7.420991811180585,7.191427882352941,9.030767052000249
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Salif Sane,9.044567461923108,7.175991811180585,7.191427882352941,9.03684942633693
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Theodor Gebre Selassie,8.068890235675667,6.330991811180585,7.54436905882353,7.462201611854194
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Thomas Delaney,11.305768657758772,7.365991811180585,7.54436905882353,11.2165800339373
2018-06-04,"Hannover 96 - Werder Bremen, 2 - 1",Zlatko Junuzovic,8.588088119997602,6.644851368973701,7.54436905882353,8.36820601803431
2018-06-05,"Arsenal - Burnley, 5 - 0",Aaron Lennon,8.419342497828747,5.949944989930812,6.2161956842105255,8.314321390640638
2018-06-05,"Arsenal - Burnley, 5 - 0",Aaron Ramsey,10.53845641053808,6.719944989930813,6.374090421052632,10.573041867425898
2018-06-05,"Arsenal - Burnley, 5 - 0",Alex Iwobi,7.612728175022992,8.359944989930813,6.374090421052632,8.605655459462083
2018-06-05,"Arsenal - Burnley, 5 - 0",Alexandre Lacazette,9.08659016184176,8.529944989930812,6.374090421052632,9.948931989393033
2018-06-05,"Arsenal - Burnley, 5 - 0",Ashley Barnes,8.383017633278763,5.916433719672884,6.2161956842105255,8.346380059835274
2018-06-05,"Arsenal - Burnley, 5 - 0",Danny Welbeck,8.051617917405208,6.464944989930812,6.374090421052632,8.060703374293027
2018-06-05,"Arsenal - Burnley, 5 - 0",Granit Xhaka,7.400507803501484,7.679944989930812,6.374090421052632,8.053435087940574
2018-06-05,"Arsenal - Burnley, 5 - 0",Hector Bellerin,7.282907610097481,8.429944989930812,6.374090421052632,8.31083489453657
2018-06-05,"Arsenal - Burnley, 5 - 0",Henrikh Mkhitaryan,8.104390390899761,7.424944989930811,6.374090421052632,8.62981767533885
2018-06-05,"Arsenal - Burnley, 5 - 0",Jack Cork,8.130863265443537,5.764944989930813,6.2161956842105255,7.905237918303681
2018-06-05,"Arsenal - Burnley, 5 - 0",Jack Wilshere,6.458806050572628,7.539944989930812,6.374090421052632,6.9251478781239
2018-06-05,"Arsenal - Burnley, 5 - 0",James Tarkowski,11.131751770478129,4.959944989930812,6.2161956842105255,10.503626423338272
2018-06-05,"Arsenal - Burnley, 5 - 0",Jeff Hendrick,7.4058177228787425,5.924944989930813,6.2161956842105255,7.260192375738886
2018-06-05,"Arsenal - Burnley, 5 - 0",Matthew Lowton,9.524271995172692,5.469944989930813,6.2161956842105255,9.151146648032835
2018-06-05,"Arsenal - Burnley, 5 - 0",Nick Pope,9.490785609033374,5.034944989930812,6.2161956842105255,8.900160261893518
2018-06-05,"Arsenal - Burnley, 5 - 0",Petr Cech,6.8492843180751155,7.704944989930812,6.374090421052632,7.514711602514206
2018-06-05,"Arsenal - Burnley, 5 - 0",Pierre-Emerick Aubameyang,6.314248836227712,9.624944989930812,6.374090421052632,7.939676120666802
2018-06-05,"Arsenal - Burnley, 5 - 0",Sam Vokes,9.8437768174132,6.029944989930812,6.2161956842105255,9.773415444018642
2018-06-05,"Arsenal - Burnley, 5 - 0",Sead Kolasinac,7.374513697811135,7.874944989930812,6.374090421052632,8.124940982250227
2018-06-05,"Arsenal - Burnley, 5 - 0",Stephen Ward,8.454755808914289,5.2349449899308125,6.2161956842105255,7.964130461774433
2018-06-05,"Chelsea - Liverpool, 1 - 0",Andrew Robertson,7.4250965552589765,6.814944989930812,6.058300947368421,7.736161328312404
2018-06-05,"Chelsea - Liverpool, 1 - 0",Antonio Rudiger,7.59537333336216,8.149944989930813,5.900406210526316,8.720142723064408
2018-06-05,"Chelsea - Liverpool, 1 - 0",Cesar Azpilicueta,9.68831815663036,7.364944989930812,5.900406210526316,10.420587546332607
2018-06-05,"Chelsea - Liverpool, 1 - 0",Cesc Fabregas,7.367468484172773,7.429944989930812,5.900406210526316,8.13223787387502
2018-06-05,"Chelsea - Liverpool, 1 - 0",Davide Zappacosta,6.251591572615517,6.206433719672884,5.900406210526316,6.404605327188801
2018-06-05,"Chelsea - Liverpool, 1 - 0",Dejan Lovren,6.844625839734368,6.654944989930812,6.058300947368421,7.142947861015564
2018-06-05,"Chelsea - Liverpool, 1 - 0",Eden Hazard,11.427129439166423,8.499944989930812,5.900406210526316,12.66913130043746
2018-06-05,"Chelsea - Liverpool, 1 - 0",Gary Cahill,4.963205414884886,7.139944989930813,5.900406210526316,5.582974804587135
2018-06-05,"Chelsea - Liverpool, 1 - 0",Georginio Wijnaldum,6.403265746080086,6.526433719672884,6.058300947368421,6.637332132232317
2018-06-05,"Chelsea - Liverpool, 1 - 0",James Milner,5.383107599997127,6.784944989930812,6.058300947368421,5.742392709930754
2018-06-05,"Chelsea - Liverpool, 1 - 0",Jordan Henderson,7.278849918164961,6.579944989930812,6.058300947368421,7.368688614384039
2018-06-05,"Chelsea - Liverpool, 1 - 0",Marcos Alonso,8.958477809669713,7.044944989930812,5.900406210526316,9.53074719937196
2018-06-05,"Chelsea - Liverpool, 1 - 0",Mohamed Salah,11.14499185377131,5.759944989930812,6.058300947368421,10.995813875052505
2018-06-05,"Chelsea - Liverpool, 1 - 0",N'Golo Kante,9.072266456475788,7.564944989930812,5.900406210526316,9.904535846178035
2018-06-05,"Chelsea - Liverpool, 1 - 0",Olivier Giroud,7.984242658622779,7.619944989930812,5.900406210526316,8.844012048325027
2018-06-05,"Chelsea - Liverpool, 1 - 0",Pedro,6.27662089630968,6.096433719672883,5.900406210526316,6.374634650882964
2018-06-05,"Chelsea - Liverpool, 1 - 0",Roberto Firmino,9.118322902479887,5.884944989930812,6.058300947368421,9.031644923761082
2018-06-05,"Chelsea - Liverpool, 1 - 0",Sadio Mane,9.106716638330173,7.434944989930813,6.058300947368421,9.795038659611368
2018-06-05,"Chelsea - Liverpool, 1 - 0",Thibaut Courtois,6.871356307780351,7.759944989930812,5.900406210526316,7.801125697482599
2018-06-05,"Chelsea - Liverpool, 1 - 0",Tiemoue Bakayoko,6.036858929477254,7.054944989930812,5.900406210526316,6.6141283191795015
2018-06-05,"Chelsea - Liverpool, 1 - 0",Victor Moses,6.838859282474672,7.624944989930812,5.900406210526316,7.691547901180229
2018-06-05,"Chelsea - Liverpool, 1 - 0",Virgil van Dijk,8.644516316932293,7.584944989930812,6.058300947368421,9.40783833821349
2018-06-05,"Chelsea - Liverpool, 1 - 0",Willian,8.954000101954323,6.136433719672883,5.900406210526316,9.072013856527606
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Aaron Mooy,7.747667815078039,8.074944989930811,5.426722,9.071779310043445
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Bernardo Silva,8.945084552286524,5.896433719672883,7.795143052631579,8.765762004173759
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Chris Lowe,6.697681360540387,7.124944989930812,5.426722,7.433577989510406
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Christopher Schindler,7.481027109346769,7.279944989930812,5.426722,8.407638604312176
2018-06-05,"Manchester City - Huddersfield, 0 - 0",David Silva,12.366013013507226,6.889944989930813,7.795143052631579,11.913413982156843
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Ederson,9.872541244162342,7.059944989930813,7.795143052631579,9.504942212811958
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Fabian Delph,7.703299558808993,6.749944989930812,7.795143052631579,7.3723201722870835
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Fernandinho,9.430728813881792,6.844944989930813,7.795143052631579,8.95562978253141
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Florent Hadergjonaj,6.828618896182699,7.114944989930812,5.426722,7.6727303911481055
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Gabriel Jesus,7.843899191286288,6.729944989930813,7.795143052631579,7.311300159935905
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Ilkay Gundogan,8.634787263050132,6.549944989930813,7.795143052631579,8.475678621705034
2018-06-05,"Manchester City - Huddersfield, 0 - 0",John Stones,7.918601366714918,6.879944989930812,7.795143052631579,7.54743770795294
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Jonas Lossl,7.477278086267605,7.509944989930812,5.426722,8.518889581233012
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Jonathan Hogg,6.660221557504528,7.8999449899308125,5.426722,7.896833052469934
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Kevin De Bruyne,14.144976598746561,7.074944989930812,7.795143052631579,13.876902875407943
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Kyle Walker,9.194008773636426,7.039944989930812,7.795143052631579,8.816409742286043
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Laurent Depoitre,5.881782370241548,6.679944989930812,5.426722,6.09065286856335
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Leroy Sane,11.332244763691815,6.964944989930812,7.795143052631579,10.917145732341432
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Nicolas Otamendi,9.695062150780755,6.994944989930812,7.795143052631579,9.294963119430372
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Raheem Sterling,7.820181696641424,7.099944989930813,7.795143052631579,7.472582665291041
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Scott Malone,6.3390542311283395,6.579944989930812,5.426722,6.415935763790394
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Steve Mounie,7.814046694689479,6.624944989930812,5.426722,8.21345435799975
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Tommy Smith,6.951274187226819,6.7349449899308125,5.426722,7.6053856821922246
2018-06-05,"Manchester City - Huddersfield, 0 - 0",Zanka,7.333712906547107,7.459944989930812,5.426722,8.350324401512513
2018-06-07,"Brazil - Belgium, 1 - 2",Eden Hazard,12.66913130043746,8.374508917916971,6.531985157894737,13.590393180448578
2018-06-07,"Brazil - Belgium, 1 - 2",Fernandinho,8.95562978253141,5.632008917916972,5.900406210526316,8.821431136226739
2018-06-07,"Brazil - Belgium, 1 - 2",Gabriel Jesus,7.311300159935905,6.177008917916972,5.900406210526316,7.4004276989840045
2018-06-07,"Brazil - Belgium, 1 - 2",Jan Vertonghen,6.961180354798679,6.689508917916972,6.531985157894737,7.039942234809796
2018-06-07,"Brazil - Belgium, 1 - 2",Kevin De Bruyne,13.876902875407943,8.262008917916972,6.531985157894737,14.74191475541906
2018-06-07,"Brazil - Belgium, 1 - 2",Marouane Fellaini,6.856698393130948,7.279508917916972,6.531985157894737,7.230460273142065
2018-06-07,"Brazil - Belgium, 1 - 2",Roberto Firmino,9.031644923761082,6.777398179452256,5.900406210526316,9.246020738387422
2018-06-07,"Brazil - Belgium, 1 - 2",Romelu Lukaku,7.410511523073503,7.464508917916971,6.531985157894737,7.861231340417583
2018-06-07,"Brazil - Belgium, 1 - 2",Thibaut Courtois,7.801125697482599,8.687008917916971,6.531985157894737,8.878637577493716
2018-06-07,"Brazil - Belgium, 1 - 2",Toby Alderweireld,6.849812685127766,7.512008917916972,6.531985157894737,7.339824565138883
2018-06-07,"Brazil - Belgium, 1 - 2",Vincent Kompany,7.896595234263925,7.254508917916972,6.531985157894737,8.257857114275042
2018-06-07,"Brazil - Belgium, 1 - 2",Willian,9.072013856527606,6.279508917916972,5.900406210526316,9.16889565952744
2018-06-07,"Uruguay - France, 0 - 2",Benjamin Pavard,6.982896852292311,7.607008917916971,6.531985157894737,7.520408732303428
2018-06-07,"Uruguay - France, 0 - 2",Corentin Tolisso,6.730570793091738,7.252008917916972,6.531985157894737,7.05058135310162
2018-06-07,"Uruguay - France, 0 - 2",Hugo Lloris,4.760795061523433,7.9320089179169715,6.531985157894737,5.460806941534551
2018-06-07,"Uruguay - France, 0 - 2",N'Golo Kante,9.904535846178035,7.734508917916972,6.531985157894737,10.505797726189153
2018-06-07,"Uruguay - France, 0 - 2",Olivier Giroud,8.844012048325027,7.129508917916972,6.531985157894737,9.142773928336144
2018-06-07,"Uruguay - France, 0 - 2",Paul Pogba,7.692406571041886,7.5970089179169715,6.531985157894737,8.224918451053004
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Arjen Robben,8.112052394677995,7.635991811180586,7.367898470588235,8.235673212840023
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Caiuby,8.734531433541756,6.204851368973701,5.426722,9.123596118028606
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Corentin Tolisso,7.05058135310162,7.785991811180585,7.367898470588235,7.259628023397795
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Daniel Baier,8.372246909494539,6.0148513689737015,5.426722,8.663044208598203
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Ja-Cheol Koo,7.356640264577816,6.854851368973701,5.426722,8.070704949064666
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",James Rodriguez,8.923713780728036,7.994851368973702,7.367898470588235,9.146630366820647
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Javi Martinez,7.082457558249967,6.356433719672883,7.367898470588235,6.93635709422886
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Jeffrey Gouweleeuw,7.713332923464667,6.114851368973701,5.426722,8.057397607951518
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Jerome Boateng,7.4458474050410635,6.174851368973702,7.367898470588235,6.849323854233797
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Jonathan Schmid,7.423331785161519,5.924851368973702,5.426722,7.67239646964837
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Joshua Kimmich,8.426960999174273,8.069851368973701,7.367898470588235,8.777937448367005
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Martin Hinteregger,7.78850202177705,6.024851368973701,5.426722,8.0875667062639
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Marwin Hitz,8.177695750896753,6.214851368973702,5.426722,8.571760435383604
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Michael Gregoritsch,8.42012644273934,6.759851368973701,5.426722,9.01262838450543
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Niklas Sule,6.019023783005631,6.914851368973702,7.367898470588235,5.792500232198364
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Philipp Max,9.635195750896754,5.979851368973701,5.426722,9.911760435383606
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Rafinha,6.662300665872391,7.1398513689737015,7.367898470588235,6.548277115065124
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Rani Khedira,7.867440329332758,6.234851368973702,5.426722,8.27150501381961
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Sandro Wagner,5.379315018912498,7.779851368973701,7.367898470588235,5.585291468105231
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Sebastian Rudy,5.874667049769841,7.339851368973701,7.367898470588235,5.860643498962574
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Sergio Cordova,6.568207428886562,6.799851368973702,5.426722,7.048802708027358
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Sven Ulreich,6.706296139424109,6.884851368973701,7.367898470588235,6.4647725886168415
2018-07-04,"Augsburg - Bayern Munich, 1 - 4",Thomas Muller,6.427861968504639,6.156433719672884,7.367898470588235,5.822129593046963
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Christoph Kramer,6.948364655581883,6.6459918111805845,7.014957294117647,6.763881914113352
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Davie Selke,7.275910142389209,6.170991811180585,6.838486705882353,6.942162695038325
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Denis Zakaria,5.68159968785738,6.3509918111805845,7.014957294117647,5.511919619995687
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Fabian Lustenberger,6.479889236014969,6.0959918111805855,6.838486705882353,6.108641788664086
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Jannik Vestergaard,5.3033780824424275,6.610991811180584,7.014957294117647,5.101395340973896
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Jonas Hofmann,5.4168670100526946,6.256433719672883,7.014957294117647,5.037605222830313
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Karim Rekik,6.512267483318608,6.710991811180586,6.838486705882353,6.448520035967724
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Lars Stindl,4.685878082442427,6.960991811180586,7.014957294117647,4.6588953409738965
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Marvin Plattenhardt,5.656002021777049,6.590991811180585,6.838486705882353,5.532254574426164
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Matthias Ginter,6.076983576268013,6.800991811180585,7.014957294117647,5.970000834799482
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Michael Cuisance,4.915311983072689,6.035991811180585,7.014957294117647,4.540041881280149
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Mitchell Weiser,6.422026328243524,6.550991811180585,6.838486705882353,6.278278880892639
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Nico Elvedi,6.636362866030254,7.320991811180585,7.014957294117647,6.789380124561723
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Niklas Stark,7.055760866701963,7.125991811180585,6.838486705882353,7.199513419351079
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Oscar Wendt,3.8623475415044597,6.855991811180585,7.014957294117647,3.782864800035929
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Patrick Herrmann,6.541411976062261,6.575991811180585,7.014957294117647,6.343877508740584
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Raffael,4.567320452836951,6.450991811180585,7.014957294117647,4.28533771136842
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Rune Jarstein,6.5853377044220505,6.1409918111805855,6.838486705882353,6.236590257071167
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Salomon Kalou,7.2767291077961245,7.385991811180585,6.838486705882353,7.523106405180329
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Thorgan Hazard,4.704410489606925,8.494851368973702,7.014957294117647,5.066162374571738
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Valentino Lazaro,6.4049054576796705,6.545991811180585,6.838486705882353,6.258658010328786
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Vedad Ibisevic,5.885978863941325,6.336433719672884,6.838486705882353,5.634952370836591
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Vladimir Darida,7.504451159318021,7.300991811180585,6.838486705882353,7.712578456702226
2018-07-04,"Borussia M.Gladbach - Hertha Berlin, 2 - 1",Yann Sommer,7.215477296099726,7.170991811180585,7.014957294117647,7.293494554631195
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Andrew Surman,5.739516316932294,6.486433719672884,7.005669368421052,5.71066989200184
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Andros Townsend,7.426965582410492,7.144944989930812,7.163564105263157,7.4176560247443195
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Asmir Begovic,6.588330717846551,7.219944989930813,7.005669368421052,6.695468528601431
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Callum Wilson,5.113804787422659,5.849944989930813,7.005669368421052,4.715721945942687
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Charlie Daniels,4.278330717846552,6.614944989930812,7.005669368421052,4.082968528601432
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Dan Gosling,5.333645611254905,6.599944989930813,7.005669368421052,5.130783422009785
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",James McArthur,6.875007443789294,7.019944989930812,7.163564105263157,6.8031978861231215
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",James Tomkins,5.311956712980807,6.949944989930812,7.163564105263157,5.205147155314634
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Jermain Defoe,6.275049651379623,6.284944989930812,7.005669368421052,5.914687462134504
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Joshua King,5.175618243157762,7.3999449899308125,7.005669368421052,5.236950006503725
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Lewis Cook,5.417748120587141,6.906433719672884,7.005669368421052,5.373643387810177
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Luka Milivojevic,6.689358665337146,8.249944989930812,7.163564105263157,7.232549107670973
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Lys Mousset,5.5061554291446395,7.474944989930812,7.005669368421052,5.579153859157269
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Nathan Ake,6.192431826466104,6.854944989930813,7.005669368421052,6.117069637220984
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Patrick van Aanholt,6.814278467049322,6.6099449899308125,7.163564105263157,6.537468909383149
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Ruben Loftus-Cheek,5.885996232950331,7.309944989930813,7.163564105263157,5.959186675284158
2018-07-04,"Bournemouth - Crystal Palace, 2 - 2",Ryan Fraser,5.355793594214163,7.474944989930812,7.005669368421052,5.590431404969042
