player,match,non_human_rating,human_rating
Kevin-Prince Boateng,"Werder Bremen - Eintracht Frankfurt, 2 - 1",6.756433719672883,7.625549902688286
Kevin-Prince Boateng,"Wolfsburg - Eintracht Frankfurt, 1 - 3",7.326433719672884,8.375549902688286
Ki Sung-Yueng,"Arsenal - Swansea, 2 - 1",6.6264337196728835,
Ki Sung-Yueng,"Bournemouth - Swansea, 1 - 0",6.526433719672884,6.653456260188741
Ki Sung-Yueng,"Brighton - Swansea, 4 - 1",6.196433719672884,6.653456260188741
Ki Sung-Yueng,"Burnley - Swansea, 2 - 0",6.3364337196728835,4.653456260188741
Ki Sung-Yueng,"Chelsea - Swansea, 1 - 0",6.386433719672883,7.653456260188741
Ki Sung-Yueng,"Huddersfield - Swansea, 0 - 0",7.476433719672883,7.653456260188741
Ki Sung-Yueng,"Leicester - Swansea, 1 - 1",7.3364337196728835,7.653456260188741
Ki Sung-Yueng,"Manchester City - Swansea, 5 - 0",5.936433719672883,4.653456260188741
Ki Sung-Yueng,"Manchester United - Swansea, 2 - 0",5.846433719672883,4.653456260188741
Ki Sung-Yueng,"Newcastle United - Swansea, 1 - 1",6.526433719672884,6.653456260188741
Ki Sung-Yueng,"South Korea - Mexico, 1 - 2",6.720655196602314,7.24836263923163
Ki Sung-Yueng,"Stoke - Swansea, 2 - 1",6.496433719672884,7.653456260188741
Ki Sung-Yueng,"Swansea - Arsenal, 3 - 1",6.786433719672884,
Ki Sung-Yueng,"Swansea - Bournemouth, 0 - 0",6.606433719672883,5.653456260188741
Ki Sung-Yueng,"Swansea - Brighton, 0 - 1",6.446433719672884,5.653456260188741
Ki Sung-Yueng,"Swansea - Burnley, 1 - 0",7.846433719672883,
Ki Sung-Yueng,"Swansea - Chelsea, 0 - 1",6.756433719672883,6.653456260188741
Ki Sung-Yueng,"Swansea - Everton, 1 - 1",6.156433719672884,6.653456260188741
Ki Sung-Yueng,"Swansea - Huddersfield, 2 - 0",6.176433719672883,5.653456260188741
Ki Sung-Yueng,"Swansea - Leicester, 1 - 2",6.616433719672884,6.653456260188741
Ki Sung-Yueng,"Swansea - Liverpool, 1 - 0",7.146433719672883,6.653456260188741
Ki Sung-Yueng,"Swansea - Manchester City, 0 - 4",5.746433719672884,5.653456260188741
Ki Sung-Yueng,"Swansea - Southampton, 0 - 1",6.486433719672884,
Ki Sung-Yueng,"Swansea - West Bromwich Albion, 1 - 0",7.866433719672884,7.653456260188741
Ki Sung-Yueng,"Swansea - West Ham, 4 - 1",8.706433719672884,8.65345626018874
Ki Sung-Yueng,"Sweden - South Korea, 1 - 0",7.715655196602313,6.99836263923163
Ki Sung-Yueng,"West Bromwich Albion - Swansea, 1 - 1",6.266433719672883,
Kieran Gibbs,"Arsenal - West Bromwich Albion, 2 - 0",6.786433719672884,7.653456260188741
Kieran Gibbs,"Bournemouth - West Bromwich Albion, 2 - 1",7.186433719672883,7.653456260188741
Kieran Gibbs,"Brighton - West Bromwich Albion, 3 - 1",6.906433719672884,6.653456260188741
Kieran Gibbs,"Chelsea - West Bromwich Albion, 3 - 0",5.816433719672884,6.653456260188741
Kieran Gibbs,"Crystal Palace - West Bromwich Albion, 2 - 0",6.106433719672883,4.653456260188741
Kieran Gibbs,"Everton - West Bromwich Albion, 1 - 1",6.8364337196728835,7.653456260188741
Kieran Gibbs,"Huddersfield - West Bromwich Albion, 1 - 0",6.756433719672883,7.653456260188741
Kieran Gibbs,"Leicester - West Bromwich Albion, 1 - 1",6.656433719672884,7.653456260188741
Kieran Gibbs,"Liverpool - West Bromwich Albion, 0 - 0",7.096433719672883,7.653456260188741
Kieran Gibbs,"Manchester United - West Bromwich Albion, 0 - 1",7.166433719672884,6.653456260188741
Kieran Gibbs,"Newcastle United - West Bromwich Albion, 0 - 1",7.256433719672883,6.653456260188741
Kieran Gibbs,"Southampton - West Bromwich Albion, 1 - 0",6.726433719672883,5.653456260188741
Kieran Gibbs,"Stoke - West Bromwich Albion, 3 - 1",6.156433719672884,6.653456260188741
Kieran Gibbs,"Swansea - West Bromwich Albion, 1 - 0",7.356433719672883,
Kieran Gibbs,"Tottenham - West Bromwich Albion, 1 - 1",6.956433719672884,7.653456260188741
Kieran Gibbs,"Watford - West Bromwich Albion, 1 - 0",7.286433719672884,5.653456260188741
Kieran Gibbs,"West Bromwich Albion - Arsenal, 1 - 1",7.066433719672884,6.653456260188741
Kieran Gibbs,"West Bromwich Albion - Brighton, 2 - 0",7.106433719672883,7.653456260188741
Kieran Gibbs,"West Bromwich Albion - Burnley, 1 - 2",6.466433719672883,5.653456260188741
Kieran Gibbs,"West Bromwich Albion - Chelsea, 0 - 4",6.536433719672884,5.653456260188741
Kieran Gibbs,"West Bromwich Albion - Crystal Palace, 0 - 0",6.786433719672884,8.65345626018874
Kieran Gibbs,"West Bromwich Albion - Everton, 0 - 0",6.956433719672884,7.653456260188741
Kieran Gibbs,"West Bromwich Albion - Huddersfield, 1 - 2",6.346433719672883,6.653456260188741
Kieran Gibbs,"West Bromwich Albion - Leicester, 1 - 4",6.0864337196728835,4.653456260188741
Kieran Gibbs,"West Bromwich Albion - Liverpool, 2 - 2",6.416433719672884,7.653456260188741
Kieran Gibbs,"West Bromwich Albion - Manchester City, 2 - 3",5.7964337196728835,6.653456260188741
Kieran Gibbs,"West Bromwich Albion - Manchester United, 1 - 2",6.5864337196728835,6.653456260188741
Kieran Gibbs,"West Bromwich Albion - Newcastle United, 2 - 2",7.216433719672883,7.653456260188741
Kieran Gibbs,"West Bromwich Albion - Swansea, 1 - 1",7.196433719672884,6.653456260188741
Kieran Gibbs,"West Bromwich Albion - Tottenham, 1 - 0",6.856433719672883,6.653456260188741
Kieran Gibbs,"West Bromwich Albion - Watford, 2 - 2",7.726433719672883,7.653456260188741
Kieran Gibbs,"West Bromwich Albion - West Ham, 0 - 0",7.006433719672883,6.653456260188741
Kieran Gibbs,"West Ham - West Bromwich Albion, 2 - 1",6.446433719672884,6.653456260188741
Kieran Trippier,"Arsenal - Tottenham, 2 - 0",6.386433719672883,6.653456260188741
Kieran Trippier,"Belgium - England, 2 - 0",7.4456551966023135,7.49836263923163
Kieran Trippier,"Bournemouth - Tottenham, 1 - 4",6.286433719672884,5.653456260188741
Kieran Trippier,"Chelsea - Tottenham, 1 - 3",6.996433719672884,7.653456260188741
Kieran Trippier,"Colombia - England, 1 - 1",8.720655196602314,7.74836263923163
Kieran Trippier,"Croatia - England, 2 - 1",8.035655196602313,7.99836263923163
Kieran Trippier,"England - Panama, 6 - 1",8.085655196602314,8.49836263923163
Kieran Trippier,"Everton - Tottenham, 0 - 3",7.826433719672884,6.653456260188741
Kieran Trippier,"Huddersfield - Tottenham, 0 - 4",7.896433719672883,7.653456260188741
Kieran Trippier,"Liverpool - Tottenham, 2 - 2",6.556433719672883,5.653456260188741
Kieran Trippier,"Manchester City - Tottenham, 4 - 1",6.096433719672883,
Kieran Trippier,"Southampton - Tottenham, 1 - 1",6.106433719672883,6.653456260188741
Kieran Trippier,"Swansea - Tottenham, 0 - 2",7.616433719672884,7.653456260188741
Kieran Trippier,"Sweden - England, 0 - 2",7.215655196602313,6.99836263923163
Kieran Trippier,"Tottenham - Arsenal, 1 - 0",7.506433719672883,7.653456260188741
Kieran Trippier,"Tottenham - Bournemouth, 1 - 0",7.866433719672884,6.653456260188741
Kieran Trippier,"Tottenham - Burnley, 1 - 1",6.506433719672883,4.653456260188741
Kieran Trippier,"Tottenham - Chelsea, 1 - 2",6.316433719672884,5.653456260188741
Kieran Trippier,"Tottenham - Liverpool, 4 - 1",8.006433719672884,7.653456260188741
Kieran Trippier,"Tottenham - Manchester City, 1 - 3",6.2964337196728835,6.653456260188741
Kieran Trippier,"Tottenham - Manchester United, 2 - 0",8.056433719672883,7.653456260188741
Kieran Trippier,"Tottenham - Newcastle United, 1 - 0",7.346433719672883,6.653456260188741
Kieran Trippier,"Tottenham - Stoke, 5 - 1",7.866433719672884,7.653456260188741
Kieran Trippier,"Tottenham - Swansea, 0 - 0",6.946433719672884,6.653456260188741
Kieran Trippier,"Tottenham - Watford, 2 - 0",7.866433719672884,8.65345626018874
Kieran Trippier,"Tottenham - West Bromwich Albion, 1 - 1",8.016433719672882,6.653456260188741
Kieran Trippier,"Tunisia - England, 1 - 2",8.115655196602313,7.99836263923163
Kieran Trippier,"Watford - Tottenham, 1 - 1",7.396433719672883,6.653456260188741
Kieran Trippier,"West Bromwich Albion - Tottenham, 1 - 0",6.826433719672884,7.653456260188741
Kieran Trippier,"West Ham - Tottenham, 2 - 3",6.3364337196728835,5.653456260188741
Kiko Femenia,"Arsenal - Watford, 3 - 0",6.3764337196728835,6.653456260188741
Kiko Femenia,"Bournemouth - Watford, 0 - 2",7.826433719672884,7.653456260188741
Kiko Femenia,"Chelsea - Watford, 4 - 2",6.476433719672883,5.653456260188741
Kiko Femenia,"Everton - Watford, 3 - 2",7.236433719672884,7.653456260188741
Kiko Femenia,"Huddersfield - Watford, 1 - 0",6.466433719672883,5.653456260188741
Kiko Femenia,"Liverpool - Watford, 5 - 0",6.236433719672884,4.653456260188741
Kiko Femenia,"Newcastle United - Watford, 0 - 3",7.196433719672884,7.653456260188741
Kiko Femenia,"Southampton - Watford, 0 - 2",6.996433719672884,6.653456260188741
Kiko Femenia,"Swansea - Watford, 1 - 2",8.006433719672884,7.653456260188741
Kiko Femenia,"Tottenham - Watford, 2 - 0",6.066433719672884,5.653456260188741
Kiko Femenia,"Watford - Arsenal, 2 - 1",6.726433719672883,7.653456260188741
Kiko Femenia,"Watford - Bournemouth, 2 - 2",7.606433719672883,6.653456260188741
Kiko Femenia,"Watford - Brighton, 0 - 0",7.196433719672884,6.653456260188741
Kiko Femenia,"Watford - Burnley, 1 - 2",6.726433719672883,7.653456260188741
Kiko Femenia,"Watford - Crystal Palace, 0 - 0",6.456433719672884,6.653456260188741
Kiko Femenia,"Watford - Everton, 1 - 0",6.7964337196728835,6.653456260188741
Kiko Femenia,"Watford - Liverpool, 3 - 3",6.496433719672884,6.653456260188741
Kiko Femenia,"Watford - Manchester United, 2 - 4",7.276433719672884,6.653456260188741
Kiko Femenia,"Watford - Stoke, 0 - 1",6.726433719672883,6.653456260188741
Kiko Femenia,"Watford - Tottenham, 1 - 1",6.736433719672884,6.653456260188741
Kiko Femenia,"Watford - West Ham, 2 - 0",7.3364337196728835,7.653456260188741
Kiko Femenia,"West Bromwich Albion - Watford, 2 - 2",6.466433719672883,7.653456260188741
Kingsley Coman,"Bayer Leverkusen - Bayern Munich, 1 - 3",6.276433719672884,
Kingsley Coman,"Bayern Munich - Bayer Leverkusen, 3 - 1",6.466433719672883,
Kingsley Coman,"Bayern Munich - FC Koln, 1 - 0",7.3364337196728835,7.343269018274519
Kingsley Coman,"Bayern Munich - Freiburg, 5 - 0",8.836433719672883,8.125549902688286
Kingsley Coman,"Bayern Munich - Hannover 96, 3 - 1",10.086433719672883,8.843269018274519
Kingsley Coman,"Bayern Munich - Hertha Berlin, 0 - 0",6.356433719672883,
Kingsley Coman,"Bayern Munich - Hoffenheim, 5 - 2",9.576433719672885,8.625549902688286
Kingsley Coman,"Bayern Munich - Mainz 05, 4 - 0",8.126433719672882,7.843269018274519
Kingsley Coman,"Bayern Munich - Schalke 04, 2 - 1",6.206433719672884,
Kingsley Coman,"Bayern Munich - Werder Bremen, 4 - 2",6.666433719672884,7.343269018274519
Kingsley Coman,"Bayern Munich - Wolfsburg, 2 - 2",6.1264337196728835,
Kingsley Coman,"Borussia Dortmund - Bayern Munich, 1 - 3",7.016433719672883,7.843269018274519
Kingsley Coman,"Borussia M.Gladbach - Bayern Munich, 2 - 1",6.7964337196728835,6.843269018274519
Kingsley Coman,"Eintracht Frankfurt - Bayern Munich, 0 - 1",7.406433719672884,7.625549902688286
Kingsley Coman,"France - Albania, 2 - 0",7.800655196602314,6.428264695719982
Kingsley Coman,"France - Iceland, 5 - 2",6.076433719672884,
Kingsley Coman,"France - Romania, 2 - 1",6.5464337196728835,
Kingsley Coman,"Hamburger SV - Bayern Munich, 0 - 1",7.866433719672884,8.375549902688286
Kingsley Coman,"Hertha Berlin - Bayern Munich, 2 - 2",6.456433719672884,
Kingsley Coman,"Hoffenheim - Bayern Munich, 2 - 0",6.986433719672884,8.343269018274519
Kingsley Coman,"Mainz 05 - Bayern Munich, 0 - 2",6.246433719672884,
Kingsley Coman,"Schalke 04 - Bayern Munich, 0 - 3",7.686433719672883,6.843269018274519
Kingsley Coman,"Switzerland - France, 0 - 0",6.846433719672883,6.678264695719982
Kingsley Coman,"VfB Stuttgart - Bayern Munich, 0 - 1",7.236433719672884,6.875549902688286
Kingsley Coman,"Werder Bremen - Bayern Munich, 0 - 2",7.306433719672883,
Koen Casteels,"Augsburg - Wolfsburg, 2 - 1",8.066433719672883,7.875549902688286
Koen Casteels,"Bayer Leverkusen - Wolfsburg, 2 - 2",7.5464337196728835,7.875549902688286
Koen Casteels,"Bayern Munich - Wolfsburg, 2 - 2",6.486433719672884,7.375549902688286
Koen Casteels,"Borussia Dortmund - Wolfsburg, 0 - 0",7.066433719672884,7.875549902688286
Koen Casteels,"Borussia M.Gladbach - Wolfsburg, 3 - 0",6.176433719672883,7.375549902688286
Koen Casteels,"Eintracht Frankfurt - Wolfsburg, 0 - 1",8.286433719672882,8.375549902688286
Koen Casteels,"FC Koln - Wolfsburg, 1 - 0",7.066433719672884,8.125549902688286
Koen Casteels,"Freiburg - Wolfsburg, 0 - 2",8.226433719672883,7.875549902688286
Koen Casteels,"Hamburger SV - Wolfsburg, 0 - 0",7.226433719672883,7.375549902688286
Koen Casteels,"Hannover 96 - Wolfsburg, 0 - 1",7.356433719672883,7.375549902688286
Koen Casteels,"Hertha Berlin - Wolfsburg, 0 - 0",7.226433719672883,7.375549902688286
Koen Casteels,"Hoffenheim - Wolfsburg, 3 - 0",6.316433719672884,7.375549902688286
Koen Casteels,"Mainz 05 - Wolfsburg, 1 - 1",7.176433719672883,8.375549902688286
Koen Casteels,"RasenBallsport Leipzig - Wolfsburg, 4 - 1",5.826433719672884,6.875549902688286
Koen Casteels,"Schalke 04 - Wolfsburg, 1 - 1",6.946433719672884,8.375549902688286
Koen Casteels,"VfB Stuttgart - Wolfsburg, 1 - 0",6.916433719672884,6.375549902688286
Koen Casteels,"Werder Bremen - Wolfsburg, 3 - 1",5.6264337196728835,6.875549902688286
Koen Casteels,"Wolfsburg - Augsburg, 0 - 0",7.026433719672884,7.375549902688286
Koen Casteels,"Wolfsburg - Bayer Leverkusen, 1 - 2",6.076433719672884,7.375549902688286
Koen Casteels,"Wolfsburg - Bayern Munich, 1 - 2",7.686433719672883,8.125549902688286
Koen Casteels,"Wolfsburg - Borussia Dortmund, 0 - 3",5.7964337196728835,6.375549902688286
Koen Casteels,"Wolfsburg - Borussia M.Gladbach, 3 - 0",9.306433719672885,8.375549902688286
Koen Casteels,"Wolfsburg - Eintracht Frankfurt, 1 - 3",6.576433719672884,6.875549902688286
Koen Casteels,"Wolfsburg - FC Koln, 4 - 1",7.316433719672884,7.375549902688286
Koen Casteels,"Wolfsburg - Freiburg, 3 - 1",7.8764337196728835,6.875549902688286
Koen Casteels,"Wolfsburg - Hamburger SV, 1 - 3",7.326433719672884,7.375549902688286
Koen Casteels,"Wolfsburg - Hannover 96, 1 - 1",6.446433719672884,7.375549902688286
Koen Casteels,"Wolfsburg - Hertha Berlin, 3 - 3",6.216433719672883,6.875549902688286
Koen Casteels,"Wolfsburg - Hoffenheim, 1 - 1",7.316433719672884,7.625549902688286
Koen Casteels,"Wolfsburg - Mainz 05, 1 - 1",6.566433719672884,7.625549902688286
Koen Casteels,"Wolfsburg - RasenBallsport Leipzig, 1 - 1",7.366433719672884,7.343269018274519
Koen Casteels,"Wolfsburg - Schalke 04, 0 - 1",6.746433719672884,8.375549902688286
Koen Casteels,"Wolfsburg - VfB Stuttgart, 1 - 1",6.686433719672883,7.343269018274519
Koen Casteels,"Wolfsburg - Werder Bremen, 1 - 1",6.246433719672884,6.625549902688286
Konrad Laimer,"Bayern Munich - RasenBallsport Leipzig, 2 - 0",6.106433719672883,
Konrad Laimer,"Borussia Dortmund - RasenBallsport Leipzig, 2 - 3",6.456433719672884,
Konrad Laimer,"Borussia M.Gladbach - RasenBallsport Leipzig, 0 - 1",6.496433719672884,7.343269018274519
Konrad Laimer,"Eintracht Frankfurt - RasenBallsport Leipzig, 2 - 1",7.106433719672883,6.625549902688286
Konrad Laimer,"FC Koln - RasenBallsport Leipzig, 1 - 2",6.896433719672883,7.343269018274519
Konrad Laimer,"Freiburg - RasenBallsport Leipzig, 2 - 1",7.156433719672884,5.875549902688286
Konrad Laimer,"Hannover 96 - RasenBallsport Leipzig, 2 - 3",7.066433719672884,7.125549902688286
Konrad Laimer,"Hertha Berlin - RasenBallsport Leipzig, 2 - 6",7.476433719672883,8.125549902688286
Konrad Laimer,"RasenBallsport Leipzig - Augsburg, 2 - 0",6.916433719672884,6.625549902688286
Konrad Laimer,"RasenBallsport Leipzig - Bayern Munich, 2 - 1",7.686433719672883,7.875549902688286
Konrad Laimer,"RasenBallsport Leipzig - Borussia Dortmund, 1 - 1",6.866433719672884,6.375549902688286
Konrad Laimer,"RasenBallsport Leipzig - Borussia M.Gladbach, 2 - 2",6.236433719672884,6.375549902688286
Konrad Laimer,"RasenBallsport Leipzig - Freiburg, 4 - 1",6.166433719672884,
Konrad Laimer,"RasenBallsport Leipzig - Hamburger SV, 1 - 1",6.666433719672884,5.875549902688286
Konrad Laimer,"RasenBallsport Leipzig - Hannover 96, 2 - 1",6.306433719672883,5.625549902688286
Konrad Laimer,"RasenBallsport Leipzig - Mainz 05, 2 - 2",6.226433719672883,6.343269018274519
Konrad Laimer,"RasenBallsport Leipzig - Schalke 04, 3 - 1",7.276433719672884,6.625549902688286
Konrad Laimer,"RasenBallsport Leipzig - VfB Stuttgart, 1 - 0",6.146433719672883,
Konrad Laimer,"RasenBallsport Leipzig - Werder Bremen, 2 - 0",6.316433719672884,
Konrad Laimer,"RasenBallsport Leipzig - Wolfsburg, 4 - 1",6.3764337196728835,
Konrad Laimer,"Schalke 04 - RasenBallsport Leipzig, 2 - 0",6.256433719672883,6.125549902688286
Konrad Laimer,"Wolfsburg - RasenBallsport Leipzig, 1 - 1",6.096433719672883,
Kurt Zouma,"Bournemouth - Stoke, 2 - 1",7.026433719672884,7.653456260188741
Kurt Zouma,"Brighton - Stoke, 2 - 2",7.566433719672884,7.653456260188741
Kurt Zouma,"Burnley - Stoke, 1 - 0",7.656433719672884,7.653456260188741
Kurt Zouma,"Crystal Palace - Stoke, 2 - 1",7.146433719672883,6.653456260188741
Kurt Zouma,"Everton - Stoke, 1 - 0",6.506433719672883,7.653456260188741
Kurt Zouma,"Huddersfield - Stoke, 1 - 1",6.996433719672884,7.653456260188741
Kurt Zouma,"Leicester - Stoke, 1 - 1",6.536433719672884,6.653456260188741
Kurt Zouma,"Liverpool - Stoke, 0 - 0",7.766433719672883,8.65345626018874
Kurt Zouma,"Manchester City - Stoke, 7 - 2",6.816433719672884,6.653456260188741
Kurt Zouma,"Manchester United - Stoke, 3 - 0",5.8764337196728835,5.653456260188741
Kurt Zouma,"Newcastle United - Stoke, 2 - 1",7.186433719672883,6.653456260188741
Kurt Zouma,"Southampton - Stoke, 0 - 0",8.206433719672884,7.653456260188741
Kurt Zouma,"Stoke - Arsenal, 1 - 0",7.766433719672883,8.65345626018874
Kurt Zouma,"Stoke - Bournemouth, 1 - 2",6.756433719672883,5.653456260188741
Kurt Zouma,"Stoke - Brighton, 1 - 1",7.5864337196728835,6.653456260188741
Kurt Zouma,"Stoke - Burnley, 1 - 1",6.576433719672884,5.653456260188741
Kurt Zouma,"Stoke - Crystal Palace, 1 - 2",6.866433719672884,5.653456260188741
Kurt Zouma,"Stoke - Everton, 1 - 2",6.566433719672884,5.653456260188741
Kurt Zouma,"Stoke - Huddersfield, 2 - 0",8.476433719672883,6.653456260188741
Kurt Zouma,"Stoke - Leicester, 2 - 2",7.0864337196728835,5.653456260188741
Kurt Zouma,"Stoke - Liverpool, 0 - 3",7.276433719672884,5.653456260188741
Kurt Zouma,"Stoke - Manchester City, 0 - 2",6.006433719672883,7.653456260188741
Kurt Zouma,"Stoke - Manchester United, 2 - 2",7.3364337196728835,7.653456260188741
Kurt Zouma,"Stoke - Newcastle United, 0 - 1",7.196433719672884,5.653456260188741
Kurt Zouma,"Stoke - Southampton, 2 - 1",7.666433719672884,8.65345626018874
Kurt Zouma,"Stoke - Swansea, 2 - 1",6.456433719672884,6.653456260188741
Kurt Zouma,"Stoke - Watford, 0 - 0",8.096433719672884,7.653456260188741
Kurt Zouma,"Stoke - West Bromwich Albion, 3 - 1",7.946433719672884,7.653456260188741
Kurt Zouma,"Swansea - Stoke, 1 - 2",7.5464337196728835,7.653456260188741
Kurt Zouma,"Tottenham - Stoke, 5 - 1",7.156433719672884,6.653456260188741
Kurt Zouma,"Watford - Stoke, 0 - 1",8.426433719672882,8.65345626018874
Kurt Zouma,"West Bromwich Albion - Stoke, 1 - 1",7.636433719672883,6.653456260188741
Kurt Zouma,"West Ham - Stoke, 1 - 1",7.206433719672884,8.65345626018874
Kyle Naughton,"Arsenal - Swansea, 2 - 1",6.8764337196728835,5.653456260188741
Kyle Naughton,"Brighton - Swansea, 4 - 1",5.696433719672884,6.653456260188741
Kyle Naughton,"Burnley - Swansea, 2 - 0",7.3764337196728835,6.653456260188741
Kyle Naughton,"Chelsea - Swansea, 1 - 0",6.406433719672884,6.653456260188741
Kyle Naughton,"Crystal Palace - Swansea, 0 - 2",7.666433719672884,7.653456260188741
Kyle Naughton,"Everton - Swansea, 3 - 1",7.406433719672884,5.653456260188741
Kyle Naughton,"Huddersfield - Swansea, 0 - 0",7.776433719672884,7.653456260188741
Kyle Naughton,"Leicester - Swansea, 1 - 1",6.746433719672884,7.653456260188741
Kyle Naughton,"Liverpool - Swansea, 5 - 0",5.756433719672883,3.653456260188741
Kyle Naughton,"Manchester City - Swansea, 5 - 0",6.2964337196728835,3.653456260188741
Kyle Naughton,"Manchester United - Swansea, 2 - 0",6.3764337196728835,5.653456260188741
Kyle Naughton,"Southampton - Swansea, 0 - 0",7.666433719672884,5.653456260188741
Kyle Naughton,"Stoke - Swansea, 2 - 1",6.966433719672883,7.653456260188741
Kyle Naughton,"Swansea - Arsenal, 3 - 1",7.196433719672884,7.653456260188741
Kyle Naughton,"Swansea - Bournemouth, 0 - 0",7.416433719672884,6.653456260188741
Kyle Naughton,"Swansea - Brighton, 0 - 1",7.326433719672884,5.653456260188741
Kyle Naughton,"Swansea - Burnley, 1 - 0",6.676433719672883,7.653456260188741
Kyle Naughton,"Swansea - Chelsea, 0 - 1",6.656433719672884,6.653456260188741
Kyle Naughton,"Swansea - Crystal Palace, 1 - 1",6.886433719672883,7.653456260188741
Kyle Naughton,"Swansea - Everton, 1 - 1",6.646433719672883,6.653456260188741
Kyle Naughton,"Swansea - Huddersfield, 2 - 0",7.706433719672884,6.653456260188741
Kyle Naughton,"Swansea - Leicester, 1 - 2",6.506433719672883,6.653456260188741
Kyle Naughton,"Swansea - Liverpool, 1 - 0",7.246433719672884,7.653456260188741
Kyle Naughton,"Swansea - Manchester City, 0 - 4",6.496433719672884,6.653456260188741
Kyle Naughton,"Swansea - Manchester United, 0 - 4",6.476433719672883,5.653456260188741
Kyle Naughton,"Swansea - Newcastle United, 0 - 1",6.366433719672884,6.653456260188741
Kyle Naughton,"Swansea - Southampton, 0 - 1",6.686433719672883,6.653456260188741
Kyle Naughton,"Swansea - Watford, 1 - 2",6.516433719672883,5.653456260188741
Kyle Naughton,"Swansea - West Bromwich Albion, 1 - 0",6.916433719672884,6.653456260188741
Kyle Naughton,"Swansea - West Ham, 4 - 1",7.396433719672883,6.653456260188741
Kyle Naughton,"Tottenham - Swansea, 0 - 0",7.276433719672884,7.653456260188741
Kyle Naughton,"Watford - Swansea, 1 - 2",7.516433719672883,6.653456260188741
Kyle Naughton,"West Bromwich Albion - Swansea, 1 - 1",7.016433719672883,6.653456260188741
Kyle Naughton,"West Ham - Swansea, 1 - 0",7.476433719672883,5.653456260188741
Kyle Walker,"Arsenal - Manchester City, 0 - 3",7.686433719672883,7.653456260188741
Kyle Walker,"Brighton - Manchester City, 0 - 2",7.266433719672883,8.65345626018874
Kyle Walker,"Burnley - Manchester City, 1 - 1",6.766433719672883,6.653456260188741
Kyle Walker,"Chelsea - Manchester City, 0 - 1",7.646433719672883,7.653456260188741
Kyle Walker,"Colombia - England, 1 - 1",6.575655196602314,7.24836263923163
Kyle Walker,"Croatia - England, 2 - 1",7.270655196602314,7.24836263923163
Kyle Walker,"Crystal Palace - Manchester City, 0 - 0",7.756433719672883,7.653456260188741
Kyle Walker,"England - Iceland, 1 - 2",6.925655196602314,5.843269018274519
Kyle Walker,"England - Panama, 6 - 1",7.530655196602314,7.24836263923163
Kyle Walker,"England - Russia, 1 - 1",7.420655196602314,7.343269018274519
Kyle Walker,"Everton - Manchester City, 1 - 3",6.616433719672884,8.65345626018874
Kyle Walker,"Huddersfield - Manchester City, 1 - 2",6.7964337196728835,6.653456260188741
Kyle Walker,"Leicester - Manchester City, 0 - 2",7.576433719672884,7.653456260188741
Kyle Walker,"Liverpool - Manchester City, 4 - 3",7.136433719672883,6.583358316677092
Kyle Walker,"Manchester City - Arsenal, 3 - 1",6.7964337196728835,7.653456260188741
Kyle Walker,"Manchester City - Bournemouth, 4 - 0",7.216433719672883,8.65345626018874
Kyle Walker,"Manchester City - Burnley, 3 - 0",7.196433719672884,7.653456260188741
Kyle Walker,"Manchester City - Chelsea, 1 - 0",6.886433719672883,7.653456260188741
Kyle Walker,"Manchester City - Crystal Palace, 5 - 0",6.936433719672883,6.653456260188741
Kyle Walker,"Manchester City - Everton, 1 - 1",4.996433719672884,5.653456260188741
Kyle Walker,"Manchester City - Huddersfield, 0 - 0",7.426433719672883,6.653456260188741
Kyle Walker,"Manchester City - Leicester, 5 - 1",7.486433719672884,7.653456260188741
Kyle Walker,"Manchester City - Liverpool, 5 - 0",7.766433719672883,6.653456260188741
Kyle Walker,"Manchester City - Newcastle United, 3 - 1",7.346433719672883,7.653456260188741
Kyle Walker,"Manchester City - Southampton, 2 - 1",6.716433719672883,7.653456260188741
Kyle Walker,"Manchester City - Stoke, 7 - 2",6.786433719672884,7.653456260188741
Kyle Walker,"Manchester City - Tottenham, 4 - 1",6.956433719672884,8.65345626018874
Kyle Walker,"Manchester City - Watford, 3 - 1",7.016433719672883,6.653456260188741
Kyle Walker,"Manchester City - West Bromwich Albion, 3 - 0",7.646433719672883,7.653456260188741
Kyle Walker,"Manchester City - West Ham, 2 - 1",7.476433719672883,6.653456260188741
Kyle Walker,"Manchester United - Manchester City, 1 - 2",6.276433719672884,7.653456260188741
Kyle Walker,"Newcastle United - Manchester City, 0 - 1",6.976433719672883,6.653456260188741
Kyle Walker,"Stoke - Manchester City, 0 - 2",7.536433719672884,7.653456260188741
Kyle Walker,"Sweden - England, 0 - 2",7.335655196602314,7.24836263923163
Kyle Walker,"Tottenham - Manchester City, 1 - 3",6.986433719672884,7.653456260188741
Kyle Walker,"Tunisia - England, 1 - 2",6.225655196602315,6.24836263923163
Kyle Walker,"Watford - Manchester City, 0 - 6",8.106433719672882,8.65345626018874
Kyle Walker,"West Bromwich Albion - Manchester City, 2 - 3",7.936433719672883,7.653456260188741
Kyle Walker,"West Ham - Manchester City, 1 - 4",6.536433719672884,7.653456260188741
Kyriakos Papadopoulos,"Augsburg - Hamburger SV, 1 - 0",7.476433719672883,5.875549902688286
Kyriakos Papadopoulos,"Bayer Leverkusen - Hamburger SV, 3 - 0",6.966433719672883,6.125549902688286
