player,final_rating
Mark Noble,7.832182526250236
Mark Uth,10.171204936736634
Marko Arnautovic,12.42225936337972
Marouane Fellaini,9.317347940119646
Martin Harnik,4.481119503802535
Martin Hinteregger,7.391437363234809
Martin Olsson,0.9902447013700371
Marvin Bakalorz,6.008502499450861
Marvin Plattenhardt,5.454242841351686
Marwin Hitz,10.724152600650003
Mat Ryan,8.83299444871879
Mathew Leckie,7.641521017080894
Matija Nastasic,6.2597135804419715
Mats Hummels,11.960338509898484
Matt Phillips,7.674914344895392
Matt Ritchie,5.985872349589882
Matthew Lowton,6.637028210270291
Matthias Ginter,8.54686283264197
Matthias Lehmann,2.8700757010749616
Matthias Ostrzolek,3.559752372048397
Max Kruse,9.340881163632279
Max Meyer,7.249787488681479
Maximilian Arnold,6.986677832887822
Maximilian Eggestein,9.406489327921268
Maya Yoshida,8.99931423683468
Mesut Ozil,13.363963304985809
Michael Cuisance,5.639131863434517
Michael Gregoritsch,9.096040809078708
Michael Keane,5.877639773735339
Michail Antonio,6.716803205174203
Michy Batshuayi,5.235842496257359
Mijat Gacinovic,3.3213698775507927
Mike van der Hoorn,9.710463008933912
Mikel Merino,5.666146992874233
Milos Jojic,3.5213920977313844
Milos Veljkovic,6.691551202926036
Mitchell Weiser,4.75585119222888
Mohamed Diame,9.894198241990505
Mohamed Salah,20.222572389906183
Morgan Schneiderlin,0.8983927227604931
Mousa Dembele,10.233277861262781
Moussa Sissoko,3.5212781717346546
N'Golo Kante,10.776375747478944
Naby Keita,12.969163454194385
Nacho Monreal,7.206356257860067
Nadiem Amiri,7.790782400881904
Naldo,15.234691898670324
Nathan Ake,10.565536917988966
Nathan Dyer,4.002250758611215
Nathan Redmond,5.413474193200459
Nemanja Matic,10.810420682808171
Nick Pope,10.0524213202392
Niclas Fullkrug,9.461976272086375
Nico Elvedi,7.593594042521037
Nico Schulz,6.963126110712842
Nicolas Hofler,4.499174128625033
Nicolas Otamendi,10.340135994689089
Niklas Moisander,6.391307138726897
Niklas Stark,8.005934303826388
Niklas Sule,7.383939563918114
Nils Petersen,7.762882871587168
Oliver Baumann,6.949969082126764
Oliver Sorg,6.297934321203995
Olivier Giroud,3.838482358132532
Omer Toprak,7.150225249587075
Oriol Romeu,9.054247348661551
Oscar Wendt,2.098629259407061
Oumar Niasse,6.648964681213325
Pablo De Blasis,4.568007353315359
Pablo Zabaleta,3.4247414593522545
Panagiotis Retsos,5.958873976193841
Pascal GroB,8.905518798048877
Pascal Stenzel,6.50074093029238
Patrick Herrmann,6.28804070487358
Patrick van Aanholt,8.212384186748345
Paul Dummett,8.511178843747018
Paul Pogba,13.558804577056549
Paul Verhaegh,3.506051898475851
Pavel Kaderabek,8.783349945869194
Pedro,3.653902540133179
Pedro Obiang,7.402402522903014
Per Skjelbred,6.982458063402534
Peter Crouch,6.664977937925146
Peter Gulacsi,9.112483071019263
Peter Pekarik,6.033406973879901
Petr Cech,4.936082435658587
Phil Jagielka,5.6587069658796665
Phil Jones,9.760125203634438
Philipp Bargfrede,7.971970834009061
Philipp Max,12.785852541755277
Philipp Tschauner,8.302053723441066
Pierre-Emerick Aubameyang,9.977651704270716
Pierre-Emile Hrjbjerg,9.51660720113871
Pirmin Schwegler,9.243492132814469
Raffael,7.367649105759594
Rafinha,5.5982336326634226
Raheem Sterling,16.76456300062052
Rajiv van La Parra,3.6528724477304806
Ralf Fahrmann,6.981621677566885
Ramadan Sobhi,7.048952038703502
Rani Khedira,8.035499300549855
Richarlison,9.293637583874691
Riyad Mahrez,15.504746047743518
Robert Lewandowski,10.8223181447247
Roberto Firmino,14.596833304345704
Roberto Pereyra,5.196895282895522
Robin Knoche,1.5462375979511882
Robin Koch,6.244332753079485
Robin Quaison,5.378033764769039
Roman Burki,6.157940101680419
Romelu Lukaku,11.792349203439603
Ron-Robert Zieler,11.215281213964497
Ruben Loftus-Cheek,5.848530495816906
Rune Jarstein,6.822640878735128
Ryan Bertrand,6.580757858521265
Ryan Fraser,7.484240894577323
Ryan Shawcross,8.1488459336661
Sadio Mane,10.265562953046581
Salif Sane,14.468129086160925
Salih Ozcan,5.096644819675574
Salomon Kalou,4.646063828718773
Salomon Rondon,8.720962558658305
Sam Clucas,3.993850749770619
Sam Vokes,5.328004186773252
Sandro Wagner,7.0747604436178
Santiago Ascacibar,7.104282082175818
Scott Malone,2.424507561646829
Sead Kolasinac,8.054594178099345
Sebastian Prodl,3.585227478339892
Sebastian Rudy,6.362436095318369
Sebastien Haller,6.644145745298433
Serge Gnabry,11.511865428887528
Sergio Aguero,18.67978018306429
Sergio Cordova,3.142288941453378
Shane Duffy,14.125703057090414
Shane Long,3.86242331777076
Shinji Kagawa,5.763913433898509
Shinji Okazaki,4.963421524519059
Shkodran Mustafi,8.118964051259042
Simon Falette,4.024091222832228
Simon Francis,6.828719795524453
Simon Terodde,2.86608484838475
Sofiane Boufal,5.918716459873501
Sokratis,6.898970488286201
Solly March,6.736665928993971
Son Heung-Min,10.460677660710008
Stefan Bell,7.562260468430724
Stefan Ilsanker,7.032880390672259
Stephen Ward,6.223171561988762
Steve Cook,8.691608064359087
Steve Mounie,5.893693348305665
Steven Davis,3.4255116305978195
Steven Defour,8.4554715648656
Steven Zuber,6.342378203436253
Suat Serdar,7.023331466963263
Sven Bender,8.6901833696745
Sven Ulreich,9.346664429542397
Tammy Abraham,4.054439409052332
Theodor Gebre Selassie,3.888236915358725
Thiago,6.8450675216614
Thibaut Courtois,7.8051192193822345
Thilo Kehrer,10.177956585549744
Thomas Delaney,7.6823455123283955
Thomas Muller,8.360876648262671
Thorgan Hazard,8.63233332889358
Tiemoue Bakayoko,6.1011086899833185
Timo Baumgartl,7.177971024763538
Timo Horn,10.6070029208692
Timo Werner,4.3077347253443055
Timothy Chandler,3.664295986835676
Timothy Fosu-Mensah,6.59453520725325
Toby Alderweireld,7.581878731021247
Tom Carroll,2.906285614975922
Tom Cleverley,4.68662107338357
Tom Davies,3.3024900998118127
Tom Ince,1.0328787053643342
Tommy Smith,7.504558946594867
Troy Deeney,3.082642237254892
Valentino Lazaro,6.091549562057098
Vedad Ibisevic,1.7002885965869
Victor Lindelof,3.9349550311385144
Victor Moses,6.156360462899332
Vincent Kompany,10.650785380591776
Virgil van Dijk,9.3193452475908
Vladimir Darida,6.241353107815637
Waldemar Anton,9.333555476720985
Wayne Hennessey,6.484722494921635
Wayne Rooney,5.820978329374331
Wendell,6.930357642624644
Wes Morgan,5.336636424297762
Wesley Hoedt,10.265396490610321
Weston McKennie,3.6104345271183793
Wilfred Ndidi,9.492571992740082
Wilfried Zaha,14.143779762972558
Willi Orban,7.10982917556638
William,3.194627261175446
Willian,9.261588574664398
Xherdan Shaqiri,9.393601543509334
Yann Sommer,8.831448459475785
Yevhen Konoplyanka,7.422458361131491
Yohan Cabaye,5.831047391077783
Yoshinori Muto,8.908328386343902
Yunus Malli,3.4226925703308675
Yussuf Poulsen,5.638580770928112
Yuya Osako,0.7725625304214405
Zanka,6.267157424394325
Zlatko Junuzovic,7.1899422220287175
