player,final_rating_tuned,final_rating_human,final_rating_ai
Phil Jones,7.595877707903135,8.051423783899033,9.235827642740256
Mike van der Hoorn,7.580828037150868,8.241571239889602,8.3101706580286
Fabian Delph,7.54500272727725,7.644439597242105,8.582515485540043
Joshua King,7.520212434984527,6.995345526775688,7.506407919268253
Mohamed Diame,7.493289604330686,8.409337138825459,8.732397285109725
Xherdan Shaqiri,7.492406216243088,8.971352380741934,7.907888728739742
Sead Kolasinac,7.4813441193430315,7.588728753855258,7.416638886157691
Julian Brandt,7.465749611513548,6.548315125274944,8.431449658843828
Granit Xhaka,7.44615523830484,3.9143593275377233,8.538317221189708
Oliver Baumann,7.429395327398115,10.34140336880633,3.2639112214683483
Paul Dummett,7.429261763773166,7.712441125568022,7.078245944466172
Ayoze Perez,7.420215668165689,6.577877894770891,5.8384785741326
David Alaba,7.3991866007936355,8.031367046182776,8.025343719409674
Alvaro Morata,7.371236300470805,7.5146118117922605,8.514519859458902
Philipp Bargfrede,7.355954016412589,7.553125912244994,6.9513052139469265
Dayot Upamecano,7.349572575057749,6.058360852706114,8.409730225016622
Santiago Ascacibar,7.340893958859365,7.3618316144750615,6.1576633187867635
Fabian Lustenberger,7.315789412840784,5.697443376787485,7.110095766429225
Sebastian Rudy,7.293115772916625,6.857683839101103,6.974401258788051
Ryan Shawcross,7.2878759950336,7.1071194413739684,8.333981400029854
Luka Milivojevic,7.285735097087988,6.944056527401078,8.598843399416891
Pierre-Emerick Aubameyang,7.2806392098145665,6.962227402732728,10.698174127893328
Jonjo Shelvey,7.2805611154077905,9.179783795679706,6.879944697846967
Wendell,7.253984702725765,6.8338012536606225,6.678174968369909
Jack Cork,7.252203409997238,8.743989482471198,4.8668868859763315
Mario Gotze,7.243821650679234,8.400582535876245,6.414048289895793
Lukasz Piszczek,7.237654123123413,4.514810038037302,7.472142135397789
Nico Schulz,7.204639437732029,9.25242406398591,5.626386222822273
Valentino Lazaro,7.199526363239665,5.899607352260918,6.653840592985488
Jannik Vestergaard,7.186386733394144,6.168963322939936,7.51455419416792
Bruno,7.155387332313243,7.138973782866657,6.465110652665206
Steven Defour,7.154266074041098,8.881814420295617,6.321395596277823
Florian Lejeune,7.144054078516323,6.186070064567248,9.168507269867982
Rani Khedira,7.139708912592013,7.622936378750013,6.973320830170104
Kyriakos Papadopoulos,7.135215638494834,6.099524407677737,7.344281316037643
Dusan Tadic,7.133324740766271,6.991614846568147,5.97632477801709
Jesse Lingard,7.1190999778555515,6.076504107257557,6.108223329027718
Ludwig Augustinsson,7.1190210307293444,6.459968644761722,4.861049059449232
Michail Antonio,7.104384755212607,7.002515172669484,6.230154273550564
Niklas Moisander,7.0932579767277915,7.776662682663156,5.108289892734061
Ruben Loftus-Cheek,7.08168326767197,6.729262829980095,6.598216552951954
Suat Serdar,7.081186430528145,7.004578731131602,6.55778773719259
Marouane Fellaini,7.075545962525053,7.21334824849645,9.11248869343265
Christoph Kramer,7.073485094053305,6.854894684579872,7.912193645716139
Richarlison,7.032556722714741,8.104942343524412,7.934283495759614
Thorgan Hazard,7.032184500758877,5.074744222497609,10.37794545362339
Sokratis,7.025688223826684,6.448404947850635,7.31349200320412
David Abraham,6.99979671649985,7.9695241856586225,7.4503333383482016
Danny Latza,6.990811386686147,5.316377814132862,7.466556941049888
Cesc Fabregas,6.930327140544264,5.848636591149962,9.397712763894303
Bruma,6.926896043606776,6.097701239219254,6.687554685717922
Mark Noble,6.925045365397045,6.976969158144802,7.116741467525023
Matija Nastasic,6.911489406284808,7.066834820277677,5.983301397125327
James Ward-Prowse,6.9105472634249825,9.317760808021596,6.426073284028477
Raffael,6.910464883669542,5.821138959259291,8.322649432309797
Georginio Wijnaldum,6.902888591235138,6.472181073766092,4.9523251054925534
Jonas Hector,6.858266744258593,4.8210981433692215,7.682870820047199
Bastian Oczipka,6.857788214167382,3.977166988743557,8.780048812022754
Toby Alderweireld,6.856521392627622,8.326750752294403,6.262345984485122
Timo Baumgartl,6.85353220316113,5.585513362631241,8.005474535570212
Zlatko Junuzovic,6.834483412973233,6.551218482562828,7.335252409713677
Stefan Bell,6.833069108628733,7.270602328486965,6.771920202613259
Manuel Lanzini,6.831173969346626,6.5776638413461885,9.257881329845828
Stephen Ward,6.820460315054234,6.052827941655128,6.289912091812245
Lucas Alario,6.817836203897684,5.85504362078884,7.17515059106887
Allan-Romeo Nyom,6.815424977475757,6.32861345197745,4.864637788145837
Zanka,6.804413627304763,6.247658396627741,5.909969070966374
Dale Stephens,6.797477204884078,7.048813246115127,6.108114997994784
Marvin Plattenhardt,6.797013834457509,4.884242178444292,6.396749173197284
Marius Wolf,6.788551685328198,7.835420309575719,8.77215599165218
Nico Elvedi,6.786417143055306,5.993181582257471,7.959796187863297
Nadiem Amiri,6.7664272942406,8.387295535884904,6.017921543440495
Anthony Martial,6.760109105880506,5.843273564857719,7.588312337658994
Davie Selke,6.748662969665064,6.818828215996383,7.922043452346948
Florian Grillitsch,6.746131757521033,7.048054910398651,7.106285360658758
Jordan Pickford,6.7426170104281145,8.7652538648642,2.47286975072309
Simon Francis,6.730009470463523,4.9290060243187535,8.153084848510419
Pierre-Emile Hrjbjerg,6.7240719604623695,6.737897506171466,7.780675742843366
James McArthur,6.696709753518132,6.413109813225626,5.118539958431004
Robin Koch,6.671833493149704,6.387472759071044,6.25891827189808
Matt Ritchie,6.635586244248869,7.164024389321559,5.495308129374648
Jetro Willems,6.625078486035487,7.2474994836619295,8.780841908237461
Mitchell Weiser,6.623149875773811,4.107147144893446,6.661931811288895
Jack Butland,6.62020408878107,9.881824676101694,6.6305536363290285
Ryan Bertrand,6.613263830580052,9.096711403702905,4.27780738148984
Eric Maxim Choupo-Moting,6.58655423261162,7.293796244645122,7.81573577623139
Roman Burki,6.581882072140183,9.172142454779152,3.5096256805177055
Christian Gunter,6.568737920577944,7.2936497079704745,6.229953296053426
Gylfi Sigurdsson,6.561404125163564,5.985586590946235,7.423321130705487
Thiago,6.557002681784191,5.562655725533732,8.2598037143705
Nils Petersen,6.545011876459133,7.867173881648611,7.3367650107313755
Joel Matip,6.53549629893831,6.433194169422552,7.784536301684463
Jack Wilshere,6.514202536873323,6.67235912355823,6.714584172704727
Jay Rodriguez,6.507489456450278,6.503589404990165,5.331790338828284
Sam Vokes,6.494775008485262,5.293981931427508,5.950583702916182
Heurelho Gomes,6.4789222764021765,7.725096870704258,4.9569047227370975
Chris Brunt,6.47454568174775,6.367171487929224,7.6890999836375045
Jonas Lossl,6.469245193347478,7.789778956155404,3.342176359660545
Janik Haberer,6.4595756338521895,6.222941796250635,6.772305913075764
Jose Izquierdo,6.435658039255989,9.901874811129384,5.201610644134919
Ryan Fraser,6.398583774502683,8.262962695367492,6.2016221074639954
Chris Wood,6.39810391932613,7.225579027915941,4.908191328551757
Marc Albrighton,6.396955251629357,6.49698174327856,6.686354218967559
Salomon Kalou,6.389882697607495,4.098458782131887,6.0235097176710255
Denis Zakaria,6.387452868665032,7.390462187395218,6.170823657917976
Shinji Kagawa,6.384049389890876,7.170070416843808,5.577220978370835
Martin Hinteregger,6.356187808828177,7.022731542559869,6.650513770265041
Vladimir Darida,6.355612422994659,5.971706563840211,6.258699060072496
Jean-Kevin Augustin,6.353579870782985,7.551605300091352,8.240723144582352
Kieran Gibbs,6.341054576956473,7.376042382036554,5.9551977928764845
Max Meyer,6.338888880719387,8.185988047755922,5.984449375607396
James Milner,6.336023411159019,7.598779911183191,7.349134284190944
Victor Moses,6.327324343641525,5.453238834183007,7.228614783366186
Leonardo Bittencourt,6.314304958239541,6.911367607046001,6.866989974879038
Pedro Obiang,6.269131373350523,5.8828300112484975,7.503826255743536
Danilo,6.269062322515936,6.534559410068653,7.839565332837195
Callum Wilson,6.258227873593903,6.2162377852881265,4.492468163582493
Josuha Guilavogui,6.242906698202659,5.624100457415318,8.232274525194502
Rafinha,6.2417104439312,5.915204711359424,6.267788577812053
Corentin Tolisso,6.231998176947712,5.153787593008221,8.457326351791036
Yevhen Konoplyanka,6.230940235186132,7.6919265202003935,6.740189262498825
Alex Iwobi,6.224135885198813,5.233273080494174,6.593519077090123
Pascal Stenzel,6.212454245419112,5.601543429926499,6.854160343377253
Juan Mata,6.211769152005104,4.259163365898852,5.637325127046799
Jonathan Hogg,6.201625525130806,5.5783767428321145,7.1099253507845
Steven Zuber,6.200595420433442,5.834329033111075,6.341759419266386
Kevin Akpoguma,6.188138223691685,6.142633390106924,4.695172737357922
Yohan Cabaye,6.171671862261442,5.616772046805643,6.343419565061343
Kevin Vogt,6.157891688646745,7.3006718665438575,2.996155092282409
Peter Pekarik,6.149539433375509,5.603430221686054,6.18133002798213
Ander Herrera,6.14787860737229,4.87585541121866,7.000046646421942
Nacho Monreal,6.128491968418272,4.9648167390733695,8.876596759973033
Konrad Laimer,6.127991863965016,5.7591627102767955,6.159664478338464
Mikel Merino,6.124710727509765,5.72135493577132,6.904476386218914
Erik Thommy,6.120278732415709,6.526724156330358,5.788504075211247
Antonio Rudiger,6.11002481742329,7.221609561175042,7.398785491667873
Maximilian Arnold,6.100057319088023,5.649755310191289,7.125023113257934
Fraser Forster,6.085393939009836,7.131206652216073,4.238887262563479
Michael Keane,6.082111592440639,4.671294316263791,7.268898561148341
Charlie Austin,6.071093817876539,7.303286715306044,6.816790104435905
Karim Bellarabi,6.056478579627578,6.396875512162465,7.055056666195659
Yussuf Poulsen,6.053095095540615,6.125715929229924,6.045608721020375
Marcus Rashford,6.037954232392263,5.69162666363179,5.849568712657804
Joe Allen,6.0360081812717405,7.962610284642755,7.214256990694508
Jordan Ayew,6.001093653545297,4.53751316244564,8.239527836229257
Dennis Diekmeier,5.992130147318797,4.880388985284758,6.485271980404091
Charlie Daniels,5.982618688025067,6.219415342760124,3.937167683969654
Grzegorz Krychowiak,5.96085120740053,4.011909383938063,6.962729119970129
Mahmoud Dahoud,5.950130397824643,6.8400911902268975,6.307891732843763
Wes Morgan,5.94791923633258,7.033490545008783,4.085068215001798
Julian Weigl,5.924512745344593,5.63859196377618,7.730701101322387
Daniel Brosinski,5.91521140059448,5.483002075284518,6.773728492164507
Jake Livermore,5.911955405112345,4.696374483655155,4.299874546565069
Ashley Barnes,5.895625165402235,8.098775209893782,4.72500583793182
Carlos Salcedo,5.886387872313907,6.411133707598747,5.490132605627812
Aaron Hunt,5.874452327964394,3.8652450611213833,6.995183465101934
Patrick van Aanholt,5.86821275361025,6.835661224781629,7.898257185103555
Willi Orban,5.860038684965747,5.340477349011426,8.355778626980669
Alfred Finnbogason,5.851275258933375,5.978721009049165,7.921550097796649
Omer Toprak,5.83847817723087,7.232534867106794,7.001180432197397
Tom Cleverley,5.819099014461273,5.3813241963040905,5.003319693598024
Joao Mario,5.806199363006807,6.9243918698355165,6.104576095061272
Mario Gomez,5.801695265705949,4.688542805923789,7.43746011359447
Cedric Soares,5.767437050984507,5.249232130242548,3.1676608592484574
Declan Rice,5.765570298789258,6.299653804692823,6.599325457735918
Kiko Femenia,5.754470561604698,6.62167382688214,6.977691475447973
DeAndre Yedlin,5.734475870343176,5.754596537842089,5.816246600969567
Solly March,5.7322126339932105,7.685815028702886,5.994825890501612
Adam Smith,5.726866381852668,4.796983996038691,6.291617591023708
Daryl Janmaat,5.717926159881327,6.052574335109913,6.319566089219892
Davy Propper,5.709703380303099,4.983029962871538,5.455307614763345
Daniel Ginczek,5.705473792682937,5.214529793496409,5.041086802201812
Christian Benteke,5.70301536835293,2.1458484149630523,7.8228037621744555
Nathan Redmond,5.697629551666878,5.976493323191814,5.3863042736798485
Michael Cuisance,5.6899885401434345,6.000197695425213,5.88199925414016
Phil Jagielka,5.685682876741293,5.555653202702376,6.11823113305437
Jack Stephens,5.68394819434083,6.195710108032397,6.021843361071338
Pablo De Blasis,5.6722974144286145,5.117274025732729,5.504709965296651
Milos Veljkovic,5.633735666461897,6.881989194286284,5.472316422898906
Admir Mehmedi,5.610347754138956,5.560639279199428,7.5156312180190685
Andre Carrillo,5.608144194969034,6.345568074628039,4.082033564603757
Breel Embolo,5.597867228507914,6.201678191340674,5.330338000405218
Tiemoue Bakayoko,5.5822421676429,4.813253852830202,7.465093752943129
Chris Lowe,5.5438711426703176,8.72073681628484,6.420040039960243
Shinji Okazaki,5.5388099905231565,6.264397206053401,4.537829730799821
Peter Crouch,5.534738518437518,5.262533393020576,7.867533812371768
Marvin Bakalorz,5.532993794499631,7.354449939204821,5.101800554325271
Caglar Soyuncu,5.532894049359893,6.403934293619094,5.277073275962643
Hal Robson-Kanu,5.53207759538556,6.919729585596959,5.2780791172070245
Florian Kainz,5.530168881482997,5.068929596319636,5.103854464130219
Olivier Giroud,5.508972679836944,4.110523323347824,5.0339627917252665
Lukas Rupp,5.507831279763227,7.094404886034372,5.889241056779632
Eric Dier,5.506506591289728,5.247931912129095,8.700639126364988
Theodor Gebre Selassie,5.50225678666957,2.081094000331613,7.0185778062098105
Erik Lamela,5.4928878459694355,5.409060957491535,5.530176629354069
Dominic Calvert-Lewin,5.4826058134712925,6.637009927848576,7.038266513171329
Nicolas Hofler,5.441097407905809,4.419320735853358,5.759410331283603
Sofiane Boufal,5.415062985103385,5.840226623287967,6.32809205669173
Andreas Christensen,5.406146634334499,5.664267440177386,6.240511044589902
Karim Rekik,5.400562871505368,6.213954116746455,3.6094337644734305
Adam Szalai,5.3785050327607555,6.994770979040477,6.446496521432703
Mijat Gacinovic,5.367791411476403,4.422976755641431,5.5470788980009695
Sebastien Haller,5.363245913358573,4.854071367429646,8.042302442744969
Angelo Ogbonna,5.353812997089344,4.594808317194338,7.221246107378054
Weston McKennie,5.333635966295373,5.425478863138694,4.434272239198054
Kelechi Iheanacho,5.32963345832785,5.1985004523916185,4.95868804037776
Gelson Fernandes,5.323840185744998,6.345387970561184,4.614894734444284
Leighton Baines,5.31637572734213,5.768163176546538,5.781964276886445
Chicharito,5.301634497610543,4.7665544570006695,3.973410185860172
Tommy Smith,5.298898841058134,7.798777081882736,5.535260532269569
Jordon Ibe,5.2984738168104535,5.801593468071903,5.3172977428519514
Dominique Heintz,5.282672321889479,6.3176592908505755,5.347537445223584
Laurent Depoitre,5.258728841497199,5.736776405391301,7.036487467407173
Cheikhou Kouyate,5.2465342436016735,1.8597347965466917,6.169574266185849
Timothy Fosu-Mensah,5.238262290178993,5.874427802275474,6.177572211755168
Etienne Capoue,5.228009360118365,2.459189184923969,6.3961671470998755
Matthias Ostrzolek,5.224538216627158,3.7263796041504906,4.951043356720352
Mame Biram Diouf,5.224474558428634,5.47125534842407,6.612249748605287
Andriy Yarmolenko,5.222704317806808,7.096373334970088,6.285184628319747
Troy Deeney,5.201810442354898,4.71852420524421,3.922255475350143
Gareth Barry,5.18425046357102,5.128164727365108,4.625912623369378
Ja-Cheol Koo,5.173472687558245,5.291120109946321,6.1146200473328225
Ben Chilwell,5.163975026511681,5.635874101742121,6.3341037655967245
Roberto Pereyra,5.149177815819614,5.441367946376856,5.221903562147793
Chadrac Akolo,5.14765280203385,6.294754827182592,4.965528244273511
Lewis Cook,5.121988080337205,5.57095038463697,5.512723300132938
Steve Mounie,5.111237289039584,5.090874580397869,6.863442424219736
Gary Cahill,5.098172082077422,2.8651844647263034,6.4193354184857
Danny Welbeck,5.093071300600474,7.16346434292877,6.133197981802802
Danny Simpson,5.092588676558805,4.592367093366752,4.529533732237301
Davide Zappacosta,5.076305010365469,5.729557599559775,4.529414657154441
Timothy Chandler,5.0614973882761145,4.542939524069093,5.061755808196047
Pedro,4.98803102313212,5.066528883150037,4.896597967538757
Pablo Zabaleta,4.983850568893504,2.7231386020698034,5.462715933451621
Emil Forsberg,4.974625305701508,5.53216956703546,6.831381624102397
Julian Korb,4.971684428137009,5.109329412230424,4.542359160760853
Cuco Martina,4.970307722823447,4.222676792350931,8.11233023804578
Idrissa Gueye,4.968830086233973,5.302433742953932,6.533480857630951
Shane Long,4.956419479169901,4.438619107810758,4.772476892523355
Ciaran Clark,4.9562833210041255,4.749395965204707,4.418380522717053
Glenn Murray,4.939150325820102,5.979531435980699,4.679117083386235
