player,minutesPlayed_total,goals_per_min,assists_per_min,shots_ontarget_per_min,shots_offtarget_per_min,shotsblocked_per_min,chances2score_per_min,drib_success_per_min,drib_unsuccess_per_min,keypasses_per_min,touches_per_min,passes_acc_per_min,passes_inacc_per_min,crosses_acc_per_min,crosses_inacc_per_min,lballs_acc_per_min,lballs_inacc_per_min,grduels_w_per_min,grduels_l_per_min,aerials_w_per_min,aerials_l_per_min,poss_lost_per_min,fouls_per_min,wasfouled_per_min,clearances_per_min,stop_shots_per_min,interceptions_per_min,tackles_per_min,dribbled_past_per_min,tballs_acc_per_min,tballs_inacc_per_min,ycards_per_min,rcards_per_min,dangmistakes_per_min,countattack_per_min,offsides_per_min,goals_ag_otb_per_min,goals_ag_itb_per_min,saves_itb_per_min,saves_otb_per_min,saved_pen_per_min,missed_penalties_per_min,owngoals_per_min,degree_centrality_per_min,betweenness_centrality_per_min,closeness_centrality_per_min,flow_centrality_per_min,flow_success_per_min,betweenness2goals_per_min,win_per_min,lost_per_min,is_home_team_per_min,game_duration_per_min,opponent_ranking.1_per_min,primary_pos,final_rating_tuned,final_rating_human,final_rating_ai
Josip Brekalo,1633,0.002449479485609308,0.001224739742804654,0.006736068585425597,0.010410287813839559,0.005511328842620943,0.010410287813839559,0.02020820575627679,0.015309246785058175,0.009185548071034905,0.5529699938763013,0.2608695652173913,0.0838946723821188,0.013472137170851195,0.027556644213104716,0.017146356399265157,0.020820575627679118,0.08450704225352113,0.05388854868340478,0.005511328842620943,0.017146356399265157,0.15676668707899571,0.01224739742804654,0.02204531537048377,0.001224739742804654,0.0,0.014696876913655848,0.013472137170851195,0.004286589099816289,0.001224739742804654,0.009185548071034905,0.001837109614206981,0.0,0.001837109614206981,0.027556644213104716,0.001837109614206981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01600393890630741,0.0022097672363747705,0.010209128044703001,0.0038884695235762404,0.011411068577464788,0.0002087109099816289,0.003674219228413962,0.008573178199632579,0.007348438456827924,1.4329454990814452,0.1494182486221678,mf,4.6212103008195005,4.748328706185345,6.31254458645607
Josuha Guilavogui,2408,0.0012458471760797341,0.0004152823920265781,0.0033222591362126247,0.005813953488372093,0.0024916943521594683,0.0049833887043189366,0.0049833887043189366,0.0029069767441860465,0.0024916943521594683,0.6922757475083057,0.4788205980066445,0.06478405315614617,0.0029069767441860465,0.004152823920265781,0.04235880398671096,0.020348837209302327,0.03903654485049834,0.042774086378737544,0.02782392026578073,0.009966777408637873,0.10921926910299003,0.01910299003322259,0.008305647840531562,0.017857142857142856,0.004568106312292359,0.04401993355481727,0.01951827242524917,0.007890365448504983,0.0016611295681063123,0.0049833887043189366,0.0029069767441860465,0.0,0.0012458471760797341,0.01287375415282392,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0004152823920265781,0.017485974713039868,0.003008101907807309,0.009015972838039867,0.004883937122508306,0.009833604067275748,0.00011173610672757475,0.0016611295681063123,0.0049833887043189366,0.006229235880398671,1.0838870431893688,0.10755813953488372,mf,7.667697621518412,5.624100457415318,8.232274525194502
Juan Mata,2017,0.001487357461576599,0.0019831432821021317,0.0039662865642042635,0.006941001487357461,0.0019831432821021317,0.010411502231036193,0.0034705007436787306,0.002478929102627665,0.009419930589985127,0.7297967278135845,0.5294992563212693,0.07139315815567675,0.01636093207734259,0.02875557759048091,0.024293505205751114,0.017848289538919187,0.029747149231531978,0.029747149231531978,0.001487357461576599,0.0034705007436787306,0.13237481408031732,0.005453644025780862,0.008924144769459593,0.002974714923153198,0.0004957858205255329,0.01685671789786812,0.006445215666831929,0.007932573128408527,0.004462072384729797,0.012394645513138325,0.0004957858205255329,0.0,0.0004957858205255329,0.01685671789786812,0.009419930589985127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01697567017302925,0.0021731065666831927,0.009479255432821021,0.004849225846306396,0.012165335025780863,0.00020222950322260782,0.008924144769459593,0.002974714923153198,0.007932573128408527,1.249380267724343,0.17203767972235995,mf,5.013274631324039,4.259163365898852,5.637325127046799
Julian Baumgartlinger,1625,0.0006153846153846154,0.0,0.0024615384615384616,0.0036923076923076922,0.0018461538461538461,0.0036923076923076922,0.006153846153846154,0.0024615384615384616,0.0024615384615384616,0.7593846153846154,0.5735384615384616,0.051076923076923075,0.0012307692307692308,0.0024615384615384616,0.048,0.012923076923076923,0.052307692307692305,0.04123076923076923,0.012923076923076923,0.011692307692307693,0.08246153846153846,0.011076923076923076,0.019076923076923078,0.010461538461538461,0.0012307692307692308,0.040615384615384616,0.029538461538461538,0.011076923076923076,0.003076923076923077,0.0018461538461538461,0.0012307692307692308,0.0,0.004923076923076923,0.0043076923076923075,0.0006153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018013186812307694,0.002821601672,0.009666348742153847,0.005003691720615384,0.010213647899692308,2.1220159384615386e-05,0.0073846153846153844,0.0024615384615384616,0.0073846153846153844,1.2184615384615385,0.14892307692307694,mf,6.6609395633919295,7.047902628232984,6.844979076012982
Julian Brandt,2351,0.0038281582305401958,0.002126754572522331,0.00893236920459379,0.009357720119098255,0.002552105487026797,0.010633772862611655,0.01105912377711612,0.005104210974053594,0.0063802637175669925,0.6678009357720119,0.40323266695023396,0.0867715865589111,0.017014036580178648,0.01999149298170991,0.02126754572522331,0.014036580178647383,0.05827307528711187,0.04381114419396002,0.0076563164610803916,0.013185878349638452,0.15440238196512124,0.005104210974053594,0.008081667375584857,0.002552105487026797,0.0,0.017439387494683115,0.0063802637175669925,0.00893236920459379,0.00552956188855806,0.0076563164610803916,0.0,0.0,0.0,0.023819651212250107,0.0004253509145044662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017893095136537644,0.0024897721003828157,0.010054255983836665,0.004409185092301149,0.011900409471714165,0.0004816452492556359,0.0063802637175669925,0.004253509145044662,0.007230965546575925,1.3398553806890685,0.14249255635899616,mf,8.043366281404566,6.548315125274944,8.431449658843828
Julian Korb,2343,0.0004268032437046522,0.0004268032437046522,0.002134016218523261,0.002560819462227913,0.0008536064874093043,0.002560819462227913,0.002560819462227913,0.002134016218523261,0.0034144259496372174,0.6128894579598805,0.26376440460947503,0.09048228766538625,0.01195049082373026,0.02176696542893726,0.03627827571489543,0.029449423815621,0.024327784891165175,0.056338028169014086,0.006828851899274435,0.013230900554844216,0.15407597097737943,0.01835253947930004,0.00597524541186513,0.018779342723004695,0.0017072129748186087,0.03329065300896287,0.014511310285958173,0.01195049082373026,0.0012804097311139564,0.0017072129748186087,0.0034144259496372174,0.0,0.0012804097311139564,0.007255655142979087,0.0008536064874093043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013479947282543748,0.0022606330870678618,0.007862495578318396,0.0038250266274007685,0.009483662263764405,9.130721553563806e-05,0.0034144259496372174,0.004694835680751174,0.005121638924455826,1.0755441741357235,0.10926163038839096,mf,5.242908927823159,5.109329412230424,4.542359160760853
Julian Weigl,1880,0.0005319148936170213,0.0,0.0005319148936170213,0.002127659574468085,0.0010638297872340426,0.0005319148936170213,0.0047872340425531915,0.002127659574468085,0.0005319148936170213,0.7446808510638298,0.5446808510638298,0.06595744680851064,0.0,0.003723404255319149,0.04148936170212766,0.019148936170212766,0.043617021276595745,0.04680851063829787,0.019148936170212766,0.013829787234042552,0.1026595744680851,0.019680851063829788,0.022340425531914895,0.013829787234042552,0.00425531914893617,0.0398936170212766,0.02074468085106383,0.007978723404255319,0.0031914893617021275,0.0031914893617021275,0.0015957446808510637,0.0,0.0026595744680851063,0.009042553191489361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01695395916170213,0.0023278455026595744,0.009206094135106384,0.004802484756382978,0.008944871730319149,5.077369414893617e-05,0.005851063829787234,0.0026595744680851063,0.006914893617021276,1.148936170212766,0.1202127659574468,mf,6.206371261590016,5.63859196377618,7.730701101322387
Kai Havertz,2053,0.000974184120798831,0.0024354603019970775,0.0063321967851924016,0.00876765708718948,0.0024354603019970775,0.011203117389186557,0.011203117389186557,0.008280565026790063,0.0034096444227959084,0.6663419386264003,0.40087676570871894,0.06332196785192401,0.0058451047247929854,0.008280565026790063,0.01948368241597662,0.008280565026790063,0.0565026790063322,0.04335119337554798,0.03896736483195324,0.04286410131514856,0.11885046273745738,0.014612761811982464,0.021919142717973697,0.00438382854359474,0.000974184120798831,0.025328787140769606,0.009254749147588894,0.0029225523623964927,0.004870920603994155,0.003896736483195324,0.0014612761811982464,0.0,0.000974184120798831,0.01412566975158305,0.001948368241597662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01842599679931807,0.0028701714456892354,0.010159506322454943,0.0046663765538236725,0.010617594318071116,0.00021188216268874818,0.0058451047247929854,0.003896736483195324,0.007306380905991232,1.2713102776424745,0.1417437895762299,mf,8.472154776089836,7.660759641036909,9.101651597168976
Karim Bellarabi,1211,0.0008257638315441783,0.002477291494632535,0.012386457473162676,0.018992568125516102,0.0033030553261767133,0.022295623451692816,0.01486374896779521,0.013212221304706853,0.005780346820809248,0.6061106523534269,0.2791081750619323,0.06358381502890173,0.021469859620148638,0.033856317093311314,0.006606110652353427,0.013212221304706853,0.08009909165978531,0.04872006606110652,0.0016515276630883566,0.00495458298926507,0.16515276630883569,0.017341040462427744,0.013212221304706853,0.002477291494632535,0.0008257638315441783,0.02559867877786953,0.01486374896779521,0.006606110652353427,0.004128819157720892,0.004128819157720892,0.0016515276630883566,0.0,0.0008257638315441783,0.022295623451692816,0.0016515276630883566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017195548739884395,0.002195166195706028,0.011258837569777044,0.0038287229438480597,0.0151309831164327,0.000625730622625929,0.006606110652353427,0.006606110652353427,0.008257638315441783,1.6350123864574733,0.15606936416184972,mf,5.5293015350759145,6.396875512162465,7.055056666195659
Karim Rekik,2124,0.0009416195856873823,0.00047080979284369113,0.0009416195856873823,0.0014124293785310734,0.0,0.0014124293785310734,0.00047080979284369113,0.0009416195856873823,0.0,0.692090395480226,0.5084745762711864,0.059322033898305086,0.0,0.00047080979284369113,0.06826741996233522,0.0371939736346516,0.023540489642184557,0.019303201506591337,0.027306967984934087,0.015536723163841809,0.08898305084745763,0.010828625235404897,0.007532956685499058,0.033427495291902073,0.005649717514124294,0.025894538606403013,0.018361581920903956,0.004708097928436911,0.0014124293785310734,0.0023540489642184556,0.0018832391713747645,0.0,0.0018832391713747645,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013872505397834274,0.0020438523700564972,0.007565265243408664,0.004318206588512241,0.007694397473634651,6.250658003766479e-05,0.003766478342749529,0.003295668549905838,0.006120527306967985,1.0169491525423728,0.1228813559322034,df,3.908219188494601,6.213954116746455,3.6094337644734313
Kasper Schmeichel,3330,0.0,0.0,0.0,0.0,0.0,0.0,0.0003003003003003003,0.0,0.0,0.33153153153153153,0.17747747747747747,0.05675675675675676,0.0009009009009009009,0.0,0.12192192192192192,0.05405405405405406,0.0006006006006006006,0.0012012012012012011,0.0045045045045045045,0.0003003003003003003,0.06066066066066066,0.0009009009009009009,0.0015015015015015015,0.0036036036036036037,0.0,0.009309309309309309,0.0,0.0006006006006006006,0.0,0.0006006006006006006,0.0009009009009009009,0.0,0.0006006006006006006,0.0036036036036036037,0.0,0.0024024024024024023,0.012312312312312312,0.014114114114114115,0.02042042042042042,0.0009009009009009009,0.0,0.0003003003003003003,0.008886578887087087,0.0009012510435435436,0.006262209377477478,0.002341222558258258,0.0,0.0,0.0036036036036036037,0.0036036036036036037,0.004804804804804805,1.009009009009009,0.11861861861861862,gk,9.547800136300728,7.944606685223079,4.6692531149499175
Kelechi Iheanacho,1279,0.0023455824863174357,0.001563721657544957,0.008600469116497263,0.017200938232994525,0.008600469116497263,0.019546520719311962,0.004691164972634871,0.006254886630179828,0.004691164972634871,0.3158717748240813,0.17357310398749023,0.03831118060985145,0.0023455824863174357,0.004691164972634871,0.009382329945269743,0.007818608287724784,0.0328381548084441,0.05160281469898358,0.003909304143862392,0.024237685691946835,0.08991399530883502,0.013291634089132134,0.007818608287724784,0.0007818608287724785,0.001563721657544957,0.008600469116497263,0.004691164972634871,0.007036747458952306,0.006254886630179828,0.007818608287724784,0.001563721657544957,0.0,0.0007818608287724785,0.014073494917904612,0.003127443315089914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013484378534010947,0.0018274838537920251,0.010763068394839719,0.0025100754691164975,0.01150777647068022,0.00039064038702111024,0.003127443315089914,0.009382329945269743,0.008600469116497263,1.6888193901485535,0.2032838154808444,mf,4.392511300111066,5.1985004523916185,4.95868804037776
Kenan Karaman,1173,0.0008525149190110827,0.0,0.0025575447570332483,0.011935208866155157,0.005967604433077579,0.0068201193520886615,0.005967604433077579,0.004262574595055414,0.0034100596760443308,0.34185848252344414,0.1585677749360614,0.0392156862745098,0.0068201193520886615,0.0076726342710997444,0.005115089514066497,0.005115089514066497,0.05541346973572037,0.042625745950554135,0.011935208866155157,0.01278772378516624,0.08951406649616368,0.011082693947144074,0.01619778346121057,0.0068201193520886615,0.0008525149190110827,0.0068201193520886615,0.0076726342710997444,0.0017050298380221654,0.0008525149190110827,0.0025575447570332483,0.0017050298380221654,0.0,0.0,0.01278772378516624,0.0008525149190110827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013800436562659847,0.0020563530127877235,0.009867526413469736,0.0025672059855072465,0.007327850583120205,4.059594884910486e-05,0.005967604433077579,0.005115089514066497,0.008525149190110827,1.5345268542199488,0.18073316283034954,mf,2.1777542426447827,5.237392391045259,3.5365241042230866
Kevin Akpoguma,1775,0.0,0.0005633802816901409,0.0011267605633802818,0.0011267605633802818,0.0005633802816901409,0.0011267605633802818,0.004507042253521127,0.0016901408450704226,0.0011267605633802818,0.6743661971830985,0.4856338028169014,0.061971830985915494,0.0011267605633802818,0.0033802816901408453,0.0276056338028169,0.03380281690140845,0.030985915492957747,0.036056338028169016,0.016901408450704224,0.014084507042253521,0.0867605633802817,0.012957746478873239,0.008450704225352112,0.02028169014084507,0.0022535211267605635,0.029295774647887324,0.024225352112676058,0.0033802816901408453,0.0005633802816901409,0.0033802816901408453,0.0005633802816901409,0.0,0.0,0.0011267605633802818,0.0005633802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.0005633802816901409,0.01441180415774648,0.0022333987571830985,0.007914269449577465,0.0044194900090140845,0.011163418610140845,5.966835492957747e-05,0.005633802816901409,0.0033802816901408453,0.005633802816901409,1.115492957746479,0.1352112676056338,df,4.417868678318007,6.142633390106924,4.695172737357922
Kevin De Bruyne,4074,0.0019636720667648502,0.005154639175257732,0.01055473735886107,0.014482081492390771,0.005645557191948944,0.019391261659302897,0.009572901325478646,0.005154639175257732,0.018409425625920472,1.0311732940598919,0.6691212567501227,0.12592047128129602,0.020127638684339717,0.04442808051055474,0.04442808051055474,0.036818851251840944,0.05694648993618066,0.04025527736867943,0.004663721158566519,0.007363770250368188,0.2260677466863034,0.010063819342169858,0.009818360333824251,0.0039273441335297005,0.0002454590083456063,0.02110947471772214,0.01055473735886107,0.01055473735886107,0.013500245459008346,0.026264113892979873,0.0007363770250368188,0.0,0.0012272950417280314,0.038782523318605794,0.0007363770250368188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01823697493789887,0.0024199129312714777,0.009385781590083455,0.005994071261168385,0.019098839297741775,0.00034653260333824247,0.009572901325478646,0.0012272950417280314,0.004418262150220913,1.0603829160530192,0.12862052037309768,mf,23.734262077755226,23.25999210780117,20.512307256382314
Kevin Kampl,2047,0.0004885197850512946,0.0009770395701025891,0.004396678065461651,0.008793356130923302,0.002442598925256473,0.010258915486077186,0.0039081582804103565,0.0029311187103077674,0.009281875915974597,0.7513434294088911,0.5148998534440645,0.07620908646800195,0.008304836345872008,0.016609672691744015,0.02784562774792379,0.025891548607718612,0.046409379579872984,0.04689789936492428,0.005862237420615535,0.009770395701025891,0.13336590131900342,0.013678553981436248,0.010258915486077186,0.0073277967757694185,0.0014655593551538837,0.032730825598436736,0.01612115290669272,0.008304836345872008,0.0039081582804103565,0.008304836345872008,0.0014655593551538837,0.0,0.0009770395701025891,0.019052271617000488,0.003419638495359062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017829361650219835,0.002523543505129458,0.009342218382022472,0.004787178305324866,0.012623017377137275,0.00023345435808500245,0.00537371763556424,0.0039081582804103565,0.006350757205666829,1.1431362970200294,0.1270151441133366,mf,7.177119740700693,6.871851344812474,6.949526624363539
Kevin Vogt,2790,0.0,0.00035842293906810036,0.0,0.0014336917562724014,0.0,0.001075268817204301,0.001075268817204301,0.00035842293906810036,0.0,0.8921146953405018,0.7093189964157706,0.07204301075268817,0.00035842293906810036,0.0,0.06845878136200717,0.04014336917562724,0.024014336917562724,0.02974910394265233,0.015053763440860216,0.00967741935483871,0.0992831541218638,0.00931899641577061,0.011111111111111112,0.03082437275985663,0.007885304659498209,0.023655913978494623,0.016129032258064516,0.0060931899641577065,0.0017921146953405018,0.008602150537634409,0.0032258064516129032,0.0,0.0007168458781362007,0.008602150537634409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035842293906810036,0.01555896910752688,0.002233978358422939,0.008029458794623657,0.005347195304301075,0.012210925577419355,5.683650681003585e-05,0.004659498207885305,0.0032258064516129032,0.005376344086021506,1.0,0.11505376344086021,df,4.68786650392761,7.3006718665438575,2.996155092282409
Kevin Volland,2507,0.005584363781412046,0.0007977662544874351,0.010370961308336658,0.009174311926605505,0.0023932987634623054,0.012365376944555246,0.006382130035899481,0.006382130035899481,0.0043877143996808934,0.4224172317510969,0.20343039489429598,0.04826485839648983,0.003988831272437176,0.01874750698045473,0.007179896290386917,0.007578779417630634,0.06621459912245713,0.051854806541683285,0.007977662544874352,0.024331870761866773,0.12524930195452733,0.021938571998404467,0.022736338252891904,0.008376545672118069,0.0,0.007179896290386917,0.005584363781412046,0.0031910650179497405,0.0031910650179497405,0.005584363781412046,0.001994415636218588,0.0,0.0,0.01954527323494216,0.006781013163143199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013732976238133228,0.0017933633948942962,0.008268457735141604,0.002990651385719984,0.012431937377742322,0.0003846549648982848,0.005185480654168329,0.0031910650179497405,0.006382130035899481,1.0769844435580376,0.10809732748304747,fw,8.406561889749806,8.06905221740491,9.03211596554826
Kevin-Prince Boateng,2197,0.0018206645425580337,0.0004551661356395084,0.005006827492034593,0.01137915339098771,0.0027309968138370506,0.010923987255348202,0.010468821119708694,0.005006827492034593,0.002275830678197542,0.6408739189804279,0.3504779244424215,0.07874374146563495,0.0031861629494765588,0.008192990441511151,0.035958124715521164,0.02594446973145198,0.07919890760127446,0.06281292671825216,0.033682294037323625,0.036868456986800184,0.14246700045516614,0.029585798816568046,0.03959945380063723,0.015475648611743286,0.0036413290851160674,0.026854802002730997,0.010923987255348202,0.009558488848429678,0.0036413290851160674,0.01137915339098771,0.0018206645425580337,0.0,0.0018206645425580337,0.012289485662266727,0.0063723258989531175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017082068288120165,0.0030539132353208922,0.009453471929449248,0.0044722029754210284,0.0097677750268548,0.00020458031998179336,0.005461993627674101,0.004551661356395084,0.006827492034592627,1.187983614019117,0.1292671825216204,mf,7.881268548255663,7.262215477371577,6.854757807244615
Ki Sung-Yueng,2134,0.0009372071227741331,0.0009372071227741331,0.0032802249297094657,0.006560449859418931,0.0032802249297094657,0.005623242736644799,0.0023430178069353325,0.0018744142455482662,0.0023430178069353325,0.5477975632614808,0.3856607310215558,0.04779756326148079,0.011246485473289597,0.008434864104967198,0.03327085285848173,0.014526710402999063,0.029053420805998126,0.027647610121836926,0.007029053420805998,0.011715089034676664,0.08294283036551078,0.007029053420805998,0.009840674789128397,0.007966260543580132,0.0018744142455482662,0.029053420805998126,0.00937207122774133,0.0032802249297094657,0.0014058106841611997,0.0032802249297094657,0.0009372071227741331,0.0,0.00046860356138706655,0.004686035613870665,0.00046860356138706655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015548025855670104,0.002593115945173383,0.008790240508903467,0.004121010026241799,0.009178654994376756,7.17852853795689e-05,0.0028116213683223993,0.007029053420805998,0.006091846298031865,1.1387066541705717,0.12886597938144329,mf,4.790769682998826,5.842321027729349,5.565157618382178
Kieran Gibbs,2831,0.0,0.00035323207347227127,0.00035323207347227127,0.002472624514305899,0.0010596962204168139,0.0017661603673613563,0.007417873542917697,0.0035323207347227126,0.002472624514305899,0.5853055457435535,0.28011303426351114,0.07099964676792653,0.01095019427764041,0.017308371600141294,0.031084422465559872,0.028965030024726245,0.028965030024726245,0.028965030024726245,0.013069586718474038,0.014482515012363122,0.12857647474390674,0.007417873542917697,0.0035323207347227126,0.01907453196750265,0.0031790886612504416,0.03991522430236665,0.01412928293889085,0.0031790886612504416,0.00035323207347227127,0.0045920169551395265,0.0010596962204168139,0.0,0.0007064641469445425,0.008124337689862239,0.00035323207347227127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013110797127163546,0.0023730651854468386,0.007814644642175909,0.004055591772518545,0.008167826709996467,0.00010748077463793712,0.001412928293889085,0.006004945249028612,0.00565171317555634,1.0490992582126457,0.11444719180501589,df,6.541666761999668,7.376042382036554,5.9551977928764845
Kieran Trippier,2576,0.00038819875776397513,0.0011645962732919255,0.00038819875776397513,0.0019409937888198758,0.00038819875776397513,0.002329192546583851,0.004270186335403727,0.0011645962732919255,0.01281055900621118,0.8870341614906833,0.49922360248447206,0.09433229813664597,0.019409937888198756,0.03920807453416149,0.04114906832298137,0.03998447204968944,0.03183229813664596,0.03610248447204969,0.023291925465838508,0.016304347826086956,0.17857142857142858,0.009316770186335404,0.01125776397515528,0.012422360248447204,0.0019409937888198758,0.03920807453416149,0.01358695652173913,0.007375776397515528,0.006599378881987578,0.013198757763975156,0.00038819875776397513,0.0,0.00038819875776397513,0.006599378881987578,0.0015527950310559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014624712762034163,0.0023027952915372673,0.00811351191847826,0.005470626552406832,0.013324954514363356,0.0003006132430124224,0.006211180124223602,0.002717391304347826,0.004658385093167702,1.0714285714285714,0.1234472049689441,df,10.687002152007198,7.961846280983897,10.85844267149473
Kiko Femenia,1706,0.0005861664712778429,0.0005861664712778429,0.0017584994138335288,0.0035169988276670576,0.0017584994138335288,0.0029308323563892145,0.004689331770222743,0.0035169988276670576,0.007033997655334115,0.6934349355216881,0.4003516998827667,0.05509964830011723,0.014654161781946073,0.026963657678780773,0.023446658851113716,0.019343493552168817,0.04220398593200469,0.03399765533411489,0.006447831184056272,0.011137162954279016,0.11430246189917936,0.005275498241500586,0.0123094958968347,0.012895662368112544,0.0017584994138335288,0.038100820633059786,0.015826494724501757,0.004103165298944901,0.0005861664712778429,0.0011723329425556857,0.0011723329425556857,0.0,0.0,0.008792497069167644,0.0017584994138335288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014692595409144197,0.002366296731535756,0.008607296311840562,0.004706354582649472,0.012088225181711605,9.118145134818289e-05,0.004103165298944901,0.005275498241500586,0.006447831184056272,1.160609613130129,0.1283704572098476,mf,5.629313524757528,6.62167382688214,6.977691475447973
Kingsley Coman,1480,0.002027027027027027,0.002027027027027027,0.00945945945945946,0.010135135135135136,0.004054054054054054,0.013513513513513514,0.03445945945945946,0.016891891891891893,0.006081081081081081,0.6756756756756757,0.34054054054054056,0.03648648648648649,0.025,0.037162162162162164,0.008783783783783784,0.010135135135135136,0.13108108108108107,0.05067567567567568,0.00945945945945946,0.010810810810810811,0.14054054054054055,0.006081081081081081,0.01756756756756757,0.002027027027027027,0.0,0.011486486486486487,0.006756756756756757,0.002027027027027027,0.0013513513513513514,0.007432432432432433,0.0,0.0,0.0006756756756756757,0.01891891891891892,0.0013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01800564300472973,0.0020299764493243245,0.011203837333783785,0.004095367795270271,0.012101553365540542,0.0002350548418918919,0.012837837837837839,0.0013513513513513514,0.00945945945945946,1.5202702702702702,0.17364864864864865,mf,8.351032286698873,9.95901211618885,9.302440892108066
Koen Casteels,3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39509803921568626,0.21797385620915033,0.04477124183006536,0.0,0.0,0.11013071895424836,0.04281045751633987,0.00130718954248366,0.000326797385620915,0.006535947712418301,0.0,0.04967320261437908,0.000326797385620915,0.00196078431372549,0.004575163398692811,0.0,0.009150326797385621,0.000326797385620915,0.000326797385620915,0.000326797385620915,0.000326797385620915,0.000326797385620915,0.0,0.0,0.0029411764705882353,0.0,0.00130718954248366,0.01437908496732026,0.022222222222222223,0.014705882352941176,0.000980392156862745,0.0,0.0,0.010274665421895424,0.0010459669973856209,0.006528184359150326,0.003043860338235294,0.0,0.0,0.00196078431372549,0.004248366013071895,0.005555555555555556,1.0,0.10196078431372549,gk,10.59490794829614,13.912382340837144,7.970793574409523
Konrad Laimer,1332,0.0,0.0015015015015015015,0.0,0.0037537537537537537,0.0015015015015015015,0.0022522522522522522,0.010510510510510511,0.006756756756756757,0.0015015015015015015,0.6801801801801802,0.35960960960960964,0.08633633633633633,0.006006006006006006,0.005255255255255256,0.023273273273273273,0.02177177177177177,0.04354354354354354,0.07057057057057058,0.014264264264264264,0.02177177177177177,0.1388888888888889,0.025525525525525526,0.006006006006006006,0.013513513513513514,0.0022522522522522522,0.038288288288288286,0.024024024024024024,0.02702702702702703,0.0015015015015015015,0.0075075075075075074,0.0015015015015015015,0.0,0.0,0.012762762762762763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01595744095870871,0.0019668542732732735,0.010258188698948949,0.004158259389639639,0.013708161905405405,0.00023342205330330332,0.00975975975975976,0.003003003003003003,0.009009009009009009,1.4864864864864864,0.1629129129129129,df,5.4502314750818,5.759162710276796,6.159664478338464
Kurt Zouma,2887,0.00034638032559750607,0.0,0.0027710426047800486,0.004502944232767579,0.0020782819535850364,0.004502944232767579,0.005542085209560097,0.0027710426047800486,0.00034638032559750607,0.5666782126775199,0.28264634568756497,0.056806373397990995,0.0017319016279875303,0.0024246622791825423,0.038448216141323176,0.027710426047800486,0.0342916522341531,0.027710426047800486,0.04225839972289574,0.012123311395912712,0.11291998614478697,0.0065812261863526155,0.007273986837547627,0.051264288188430894,0.005888465535157603,0.03533079321094562,0.018704537582265326,0.0024246622791825423,0.00034638032559750607,0.00034638032559750607,0.00034638032559750607,0.0,0.0017319016279875303,0.0065812261863526155,0.00034638032559750607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012804779794596466,0.002157693673016973,0.007131641736404572,0.00371679728680291,0.011367491347765848,4.804861690335988e-05,0.0024246622791825423,0.0048493245583650845,0.005542085209560097,1.028749567024593,0.12123311395912713,df,8.938013692867928,8.058554834210387,9.847691736973667
Kyle Naughton,3031,0.0,0.0006598482349059716,0.0003299241174529858,0.003299241174529858,0.001649620587264929,0.0013196964698119432,0.008248102936324645,0.003299241174529858,0.0006598482349059716,0.8386671065654899,0.4252721873968987,0.09699769053117784,0.005278785879247773,0.017156054107555264,0.03662157703728142,0.03068294292312768,0.050478389970306826,0.05839656878917849,0.023094688221709007,0.022434839986803037,0.17156054107555263,0.01022764764104256,0.007258330583965688,0.02276476410425602,0.00395908940943583,0.046519300560871,0.025074232926426923,0.011877268228307489,0.0013196964698119432,0.003299241174529858,0.0006598482349059716,0.0,0.0006598482349059716,0.0049488617617947876,0.0003299241174529858,0.0,0.0,0.0,0.0,0.0,0.0,0.0003299241174529858,0.014898551354668424,0.0029463120514681626,0.00819126084295612,0.0055060646694160345,0.006866823606730452,3.534901286704058e-05,0.0026393929396238865,0.0059386341141537445,0.005608709996700759,1.0095677994061365,0.11217419993401517,df,6.243691665304482,2.515321341553511,7.295320066072355
